LAP,rssi_max,rssi_min,clk100ns,timestamp,channel,signal
47b364,-29,-44,15375831,2020-07-13 17:04:15.560156,31,-81.0
47b364,-28,-45,17249528,2020-07-13 17:04:15.751027,33,-81.0
47b364,-28,-45,37474061,2020-07-13 17:04:17.771906,53,-81.0
22052d,0,-45,60414871,2020-07-13 17:04:20.067043,13,-55.8
47b364,-27,-42,180450376,2020-07-13 17:04:32.069189,54,-80.1
22052d,-11,-45,189040281,2020-07-13 17:04:32.927460,15,-65.7
47b364,-29,-44,208188310,2020-07-13 17:04:34.844693,50,-81.9
47b364,-30,-44,231100678,2020-07-13 17:04:37.133827,57,-82.8
47b364,-23,-38,417918083,2020-07-13 17:04:55.815625,70,-76.5
47b364,-24,-44,447417956,2020-07-13 17:04:58.767018,68,-77.4
eb2833,-36,-41,485718367,2020-07-13 17:05:02.596257,59,-82.8
22052d,-5,-46,533655236,2020-07-13 17:05:07.387900,28,-58.5
47b364,-25,-45,556818352,2020-07-13 17:05:09.706403,67,-58.5
47b364,-24,-45,573979973,2020-07-13 17:05:11.422030,68,-77.4
