LAP,rssi_max,rssi_min,clk100ns,timestamp,channel,signal
22052d,-5,-45,1569117,2020-07-13 17:01:19.451231,17,-60.3
22052d,-6,-44,12166648,2020-07-13 17:01:20.513097,12,-61.2
22052d,-5,-34,14229357,2020-07-13 17:01:20.721250,14,-58.5
c8f207,-39,-44,60682136,2020-07-13 17:01:25.364771,13,-87.3
22052d,-10,-36,60762177,2020-07-13 17:01:25.373777,13,-63.9
22052d,-6,-45,64466586,2020-07-13 17:01:25.744402,17,-61.2
b8a8b8,-31,-37,84713068,2020-07-13 17:01:27.770557,37,-32.4
369322,-26,-41,93504574,2020-07-13 17:01:28.648295,30,-79.2
22052d,-1,-42,116930451,2020-07-13 17:01:30.989265,22,-56.7
22052d,-7,-46,121985677,2020-07-13 17:01:31.494069,11,-62.1
22052d,-2,-46,122386818,2020-07-13 17:01:31.534705,43,-57.6
369322,-31,-46,122528007,2020-07-13 17:01:31.548827,75,-57.6
369322,-28,-46,158643997,2020-07-13 17:01:35.160232,32,-81.0
22052d,-6,-44,168029421,2020-07-13 17:01:36.100490,10,-61.2
22052d,-10,-39,174248518,2020-07-13 17:01:36.718498,16,-60.3
369322,-28,-44,203191220,2020-07-13 17:01:39.616147,29,-81.0
22052d,-3,-44,211983032,2020-07-13 17:01:40.492028,22,-58.5
22052d,-10,-45,238083656,2020-07-13 17:01:43.104426,1,-60.3
b9557c,-27,-44,243555815,2020-07-13 17:01:43.654807,22,-64.8
22052d,-3,-48,247396374,2020-07-13 17:01:44.039078,26,-56.7
369322,-28,-46,278554628,2020-07-13 17:01:47.155111,73,-81.0
369322,-28,-47,282491848,2020-07-13 17:01:47.545343,77,-46.8
369322,-26,-42,288907303,2020-07-13 17:01:48.191249,36,-79.2
751ef0,-41,-48,303076440,2020-07-13 17:01:49.605630,50,-91.8
22052d,-5,-41,322008856,2020-07-13 17:01:51.498753,6,-60.3
22052d,-3,-45,328228112,2020-07-13 17:01:52.120256,12,-58.5
22052d,-8,-45,329539786,2020-07-13 17:01:52.253142,29,-43.2
369322,-26,-45,333245022,2020-07-13 17:01:52.621640,33,-79.2
22052d,-10,-14,366453262,2020-07-13 17:01:55.942289,3,-36.0
22052d,-5,-45,367764899,2020-07-13 17:01:56.074046,20,-60.3
22052d,-1,-44,369859161,2020-07-13 17:01:56.288684,22,-56.7
22052d,-1,-45,386706627,2020-07-13 17:01:57.965188,23,-56.7
22052d,-3,-46,388712864,2020-07-13 17:01:58.171316,25,-58.5
22052d,-2,-47,388732834,2020-07-13 17:01:58.173857,25,-57.6
22052d,0,-46,391707152,2020-07-13 17:01:58.469572,44,-55.8
22052d,-2,-46,405325548,2020-07-13 17:01:59.833327,26,-57.6
22052d,-1,-44,405345555,2020-07-13 17:01:59.835807,26,-56.7
22052d,-5,-40,421027235,2020-07-13 17:02:01.400470,10,-60.3
369322,-28,-44,430092862,2020-07-13 17:02:02.307492,35,-81.0
22052d,-5,-45,459237446,2020-07-13 17:02:05.219253,1,-60.3
22052d,-9,-37,488380565,2020-07-13 17:02:08.136282,14,-62.1
f619be,-42,-45,546172560,2020-07-13 17:02:13.914708,72,-79.2
22052d,-1,-42,585650454,2020-07-13 17:02:17.861742,1,-56.7
369322,-28,-45,586131881,2020-07-13 17:02:17.912497,33,-57.6
47b364,-30,-45,600910490,2020-07-13 17:02:19.389007,32,-82.8
22052d,-9,-37,614793107,2020-07-13 17:02:20.776897,14,-63.0
22052d,-4,-44,620556286,2020-07-13 17:02:21.353274,20,-59.4
