LAP,rssi_max,rssi_min,clk100ns,timestamp,channel,signal
22052d,-9,-46,10048623,2020-07-13 16:54:53.895968,10,-54.0
340fa7,-42,-47,23915063,2020-07-13 16:54:55.281369,71,-89.1
22052d,-10,-33,25174800,2020-07-13 16:54:55.411724,9,-54.9
369322,-34,-45,26302929,2020-07-13 16:54:55.527598,26,-86.4
369322,-29,-46,51839290,2020-07-13 16:54:58.075109,20,-81.9
b8a8b8,-31,-45,56129565,2020-07-13 16:54:58.505734,56,-83.7
b8a8b8,-28,-44,60354869,2020-07-13 16:54:58.927863,60,-54.9
22052d,-13,-46,111222310,2020-07-13 16:55:04.011509,48,-54.0
5df1d7,-40,-45,118452320,2020-07-13 16:55:04.735639,71,-88.2
b8a8b8,-30,-45,122930886,2020-07-13 16:55:05.187641,28,-82.8
b8a8b8,-28,-44,123568178,2020-07-13 16:55:05.251891,60,-81.0
b8a8b8,-30,-46,131353486,2020-07-13 16:55:06.027519,68,-82.8
22052d,-1,-41,132465489,2020-07-13 16:55:06.143150,6,-56.7
b8a8b8,-29,-45,152781035,2020-07-13 16:55:08.171653,26,-81.9
b8a8b8,-28,-45,175669035,2020-07-13 16:55:10.460295,65,-81.0
e514de,-41,-45,195097166,2020-07-13 16:55:12.403922,21,-91.8
22052d,0,-4,199667909,2020-07-13 16:55:12.861301,10,-55.8
b8a8b8,-27,-45,217330238,2020-07-13 16:55:14.625060,75,-80.1
b8a8b8,-28,-44,224355682,2020-07-13 16:55:15.329313,66,-81.0
369322,-28,-44,231515284,2020-07-13 16:55:16.047064,10,-81.0
369322,-31,-44,233317208,2020-07-13 16:55:16.228064,12,-82.8
22052d,-11,-36,235748303,2020-07-13 16:55:16.467438,46,-52.2
22052d,-7,-47,245623637,2020-07-13 16:55:17.456068,56,-58.5
b8a8b8,-34,-46,247167337,2020-07-13 16:55:17.611982,73,-86.4
b8a8b8,-30,-42,259656148,2020-07-13 16:55:18.860075,70,-82.8
b8a8b8,-27,-40,262580634,2020-07-13 16:55:19.153962,57,-80.1
b8a8b8,-27,-45,268567372,2020-07-13 16:55:19.745453,63,-80.1
b8a8b8,-28,-44,268767365,2020-07-13 16:55:19.767331,63,-81.0
b8a8b8,-28,-45,272431446,2020-07-13 16:55:20.135079,67,-41.4
22052d,-8,-44,279609918,2020-07-13 16:55:20.852711,11,-63.0
b8a8b8,-30,-45,289554939,2020-07-13 16:55:21.855089,68,-82.8
b8a8b8,-28,-45,304293362,2020-07-13 16:55:23.322725,67,-81.0
b8a8b8,-30,-43,322968131,2020-07-13 16:55:25.188986,70,-82.8
22052d,-10,-44,326896738,2020-07-13 16:55:25.583606,74,-56.7
b8a8b8,-29,-46,344331149,2020-07-13 16:55:27.326869,28,-81.9
369322,-30,-40,369655135,2020-07-13 16:55:29.859873,22,-82.8
369322,-30,-44,382607550,2020-07-13 16:55:31.154761,19,-82.8
22052d,-16,-44,387294846,2020-07-13 16:55:31.621507,8,-37.8
b8a8b8,-30,-44,407557456,2020-07-13 16:55:33.641642,28,-75.6
b8a8b8,-28,-45,415971764,2020-07-13 16:55:34.484269,68,-81.0
22052d,-3,-39,427026505,2020-07-13 16:55:35.584776,16,-58.5
b8a8b8,-29,-45,453359661,2020-07-13 16:55:38.221911,74,-81.9
b8a8b8,-30,-45,453932946,2020-07-13 16:55:38.279662,27,-82.8
b8a8b8,-29,-45,462358495,2020-07-13 16:55:39.120158,67,-81.9
b8a8b8,-29,-44,464084771,2020-07-13 16:55:39.294663,69,-81.9
b8a8b8,-28,-45,525270422,2020-07-13 16:55:45.411313,67,-59.4
22052d,0,-38,527825947,2020-07-13 16:55:45.671445,22,-55.8
b8a8b8,-28,-45,532171747,2020-07-13 16:55:46.105197,58,-81.0
22052d,-11,-37,533832905,2020-07-13 16:55:46.270940,28,-62.1
22052d,3,-46,536414123,2020-07-13 16:55:46.529825,15,-53.1
b85dc9,-36,-46,537496666,2020-07-13 16:55:46.636466,0,-88.2
b8a8b8,-28,-46,538059021,2020-07-13 16:55:46.693952,64,-79.2
b8a8b8,-25,-45,550033324,2020-07-13 16:55:47.888824,76,-78.3
b8a8b8,-30,-45,577971303,2020-07-13 16:55:50.682596,72,-82.8
22052d,-14,-45,604019251,2020-07-13 16:55:53.288846,51,-68.4
b8a8b8,-30,-45,613958079,2020-07-13 16:55:54.282105,29,-82.8
b8a8b8,-28,-46,614335430,2020-07-13 16:55:54.320981,61,-81.0
b8a8b8,-29,-47,624860681,2020-07-13 16:55:55.370110,56,-81.9
