LAP,rssi_max,rssi_min,clk100ns,timestamp,channel,signal
369322,-28,-46,31255769,2020-07-13 16:54:55.964993,47,-81.0
22052d,1,-36,68408084,2020-07-13 16:54:59.682900,21,-54.9
22052d,-3,-34,71208854,2020-07-13 16:54:59.963905,8,-39.6
22052d,0,-46,98270179,2020-07-13 16:55:02.667199,19,-55.8
b893ab,-41,-46,165072213,2020-07-13 16:55:09.348869,70,-91.8
369322,-30,-45,176380402,2020-07-13 16:55:10.480005,18,-82.8
22052d,-3,-47,176701621,2020-07-13 16:55:10.513001,50,-58.5
369322,-28,-45,197193695,2020-07-13 16:55:12.559160,23,-81.0
369322,-27,-46,211604323,2020-07-13 16:55:14.002779,22,-80.1
b8a8b8,-34,-46,289333865,2020-07-13 16:55:21.777477,68,-86.4
22052d,-1,-46,379046779,2020-07-13 16:55:30.745190,47,-56.7
369322,-27,-46,384520164,2020-07-13 16:55:31.296938,21,-80.1
369322,-30,-46,388784904,2020-07-13 16:55:31.722570,25,-63.0
22052d,-1,-45,423299319,2020-07-13 16:55:35.173845,44,-55.8
22052d,-10,-40,426834416,2020-07-13 16:55:35.524732,16,-58.5
369322,-28,-43,441672820,2020-07-13 16:55:37.008635,15,-79.2
22052d,0,-48,462464717,2020-07-13 16:55:39.090263,20,-55.8
22052d,-2,-45,471821623,2020-07-13 16:55:40.026391,45,-54.9
22052d,-6,-46,479473414,2020-07-13 16:55:40.790401,21,-58.5
b8a8b8,-31,-46,557741659,2020-07-13 16:55:48.617721,52,-68.4
47b364,-31,-45,580609173,2020-07-13 16:55:50.904996,59,-77.4
47b364,-30,-45,588057451,2020-07-13 16:55:51.651004,35,-82.8
22052d,-2,-40,606594704,2020-07-13 16:55:53.503014,6,-54.0
