LAP,rssi_max,rssi_min,clk100ns,timestamp,channel,signal
22052d,-28,-44,29095684,2020-07-13 17:07:56.874169,13,-40.5
22052d,-11,-46,29658171,2020-07-13 17:07:56.932802,77,-41.4
a9d20d,-18,-44,95906734,2020-07-13 17:08:03.552461,64,-72.0
a9d20d,-29,-44,175424406,2020-07-13 17:08:11.505265,33,-81.9
369322,-31,-46,191748014,2020-07-13 17:08:13.139644,2,-77.4
a9d20d,-23,-42,192297121,2020-07-13 17:08:13.196540,34,-46.8
285a1f,-42,-46,224799744,2020-07-13 17:08:16.445538,19,-77.4
a80ccd,-41,-46,245263226,2020-07-13 17:08:18.491050,24,-87.3
c02205,-41,-45,252943569,2020-07-13 17:08:19.258806,0,-90.9
22052d,18,-42,414156533,2020-07-13 17:08:35.382527,19,-39.6
22052d,17,-44,418081646,2020-07-13 17:08:35.774030,23,-40.5
f83af0,-41,-45,420517376,2020-07-13 17:08:36.018030,57,-89.1
22052d,-18,-35,498934759,2020-07-13 17:08:43.858080,9,-42.3
