LAP,rssi_max,rssi_min,clk100ns,timestamp,channel,signal
b8a8b8,-30,-44,7717178,2020-07-13 16:50:59.653936,55,-82.8
47b364,-23,-46,25693072,2020-07-13 16:51:01.447689,73,-76.5
b8a8b8,-28,-45,32629998,2020-07-13 16:51:02.133707,64,-81.0
8ababe,-25,-45,34945834,2020-07-13 16:51:02.371443,19,-78.3
b8a8b8,-28,-45,74802602,2020-07-13 16:51:06.356082,59,-81.0
b8a8b8,-27,-45,76892697,2020-07-13 16:51:06.566835,61,-80.1
b8a8b8,-29,-46,89065716,2020-07-13 16:51:07.781717,73,-81.9
b8a8b8,-25,-45,97716147,2020-07-13 16:51:08.645723,66,-78.3
7e0cff,-4,-48,102771038,2020-07-13 16:51:09.151474,55,-59.4
b8a8b8,-28,-46,116591875,2020-07-13 16:51:10.534487,69,-81.0
b8a8b8,-28,-45,123417487,2020-07-13 16:51:11.215734,60,-77.4
b8a8b8,-28,-45,135318696,2020-07-13 16:51:12.405615,72,-81.0
22052d,-8,-45,138894218,2020-07-13 16:51:12.764361,44,-54.0
b8a8b8,-25,-37,141429620,2020-07-13 16:51:13.017992,78,-78.3
b8a8b8,-27,-45,154193698,2020-07-13 16:51:14.293373,75,-80.1
b8a8b8,-30,-45,169718730,2020-07-13 16:51:15.847636,59,-82.8
43fa61,-37,-39,194162057,2020-07-13 16:51:18.291901,36,-77.4
b8a8b8,-29,-44,200593792,2020-07-13 16:51:18.933516,74,-81.9
8ababe,-28,-44,239271227,2020-07-13 16:51:22.800425,18,-81.0
b8a8b8,-31,-45,247717891,2020-07-13 16:51:23.647658,58,-81.9
369322,-30,-44,261129772,2020-07-13 16:51:24.986672,8,-80.1
47b364,-22,-45,261896249,2020-07-13 16:51:25.064046,72,-75.6
b8a8b8,-28,-45,263694626,2020-07-13 16:51:25.246043,74,-53.1
22052d,-9,-46,281906661,2020-07-13 16:51:27.064804,13,-53.1
b8a8b8,-32,-44,282569091,2020-07-13 16:51:27.131555,77,-81.0
b8a8b8,-28,-48,295330118,2020-07-13 16:51:28.408182,74,-81.0
b8a8b8,-29,-45,329332794,2020-07-13 16:51:31.807322,29,-79.2
ef187d,-39,-45,364739872,2020-07-13 16:51:35.347340,1,-62.1
806b87,-36,-39,369708170,2020-07-13 16:51:35.847590,22,-88.2
b8a8b8,-32,-46,389718712,2020-07-13 16:51:37.844228,42,-58.5
b8a8b8,-29,-45,390633215,2020-07-13 16:51:37.938224,27,-81.9
b8a8b8,-28,-45,392619130,2020-07-13 16:51:38.138604,29,-81.0
22052d,4,-44,410073964,2020-07-13 16:51:39.877485,15,-52.2
b8a8b8,-34,-43,412632940,2020-07-13 16:51:40.139231,49,-38.7
b8a8b8,-26,-37,425733729,2020-07-13 16:51:41.448991,78,-76.5
b8a8b8,-33,-44,436896921,2020-07-13 16:51:42.565012,26,-85.5
b8a8b8,-31,-45,444809298,2020-07-13 16:51:43.356897,34,-83.7
b8a8b8,-28,-46,455433075,2020-07-13 16:51:44.419380,76,-81.0
b8a8b8,-29,-44,470407522,2020-07-13 16:51:45.915759,28,-81.9
22052d,4,-43,473548309,2020-07-13 16:51:46.229772,15,-52.2
497a91,-41,-44,478628479,2020-07-13 16:51:46.738264,36,-88.2
b8a8b8,-29,-45,486933968,2020-07-13 16:51:47.576415,76,-81.9
b8a8b8,-31,-45,493421442,2020-07-13 16:51:48.218646,35,-83.7
369322,-27,-44,498862957,2020-07-13 16:51:48.761399,9,-80.1
b8a8b8,-28,-44,499821360,2020-07-13 16:51:48.859272,73,-81.0
b8a8b8,-30,-45,531372848,2020-07-13 16:51:52.014412,73,-82.8
b8a8b8,-28,-46,548596291,2020-07-13 16:51:53.735667,27,-81.0
b8a8b8,-28,-45,556810378,2020-07-13 16:51:54.556675,67,-81.0
b8a8b8,-31,-46,594320780,2020-07-13 16:51:58.306188,41,-83.7
22052d,-9,-47,595653550,2020-07-13 16:51:58.442941,11,-53.1
b8a8b8,-28,-45,596496032,2020-07-13 16:51:58.529442,75,-81.0
8ababe,-32,-45,628395788,2020-07-13 16:52:01.714953,75,-84.6
