LAP,rssi_max,rssi_min,clk100ns,timestamp,channel,signal
22052d,-14,-46,4194236,2020-07-13 17:23:56.354206,4,-55.8
22052d,-11,-43,37971203,2020-07-13 17:23:59.738453,6,-55.8
22052d,-12,-45,60570963,2020-07-13 17:24:02.003711,13,-60.3
22052d,-10,-45,65594059,2020-07-13 17:24:02.502345,2,-56.7
22052d,-3,-44,106876847,2020-07-13 17:24:06.632097,12,-58.5
22052d,-5,-42,145464507,2020-07-13 17:24:10.490848,3,-60.3
22052d,-6,-10,163340083,2020-07-13 17:24:12.278109,21,-61.2
22052d,-10,-46,174361966,2020-07-13 17:24:13.377484,16,-64.8
22052d,-20,-40,180365042,2020-07-13 17:24:13.982111,22,-73.8
22052d,-15,-46,205744942,2020-07-13 17:24:16.517867,16,-63.0
22052d,-3,-45,208549797,2020-07-13 17:24:16.802991,3,-57.6
22052d,-4,-45,264149390,2020-07-13 17:24:22.359754,27,-59.4
71bc90,-42,-48,304177220,2020-07-13 17:24:26.364163,67,-90.9
42ff84,-42,-45,320027673,2020-07-13 17:24:27.949543,4,-90.9
22052d,-16,-45,345349780,2020-07-13 17:24:30.483150,45,-70.2
22052d,-11,-23,350951123,2020-07-13 17:24:31.043282,19,-65.7
22052d,-13,-40,370579527,2020-07-13 17:24:33.004033,7,-62.1
22052d,-16,-42,376731032,2020-07-13 17:24:33.618661,13,-62.1
22052d,-4,-44,399350598,2020-07-13 17:24:35.881431,20,-59.4
22052d,-11,-41,401380917,2020-07-13 17:24:36.085682,22,-60.3
22052d,-13,-36,406044006,2020-07-13 17:24:36.552291,11,-60.3
22052d,-5,-45,429161784,2020-07-13 17:24:38.863311,18,-60.3
22052d,-4,-34,454537786,2020-07-13 17:24:41.400052,12,-59.4
22052d,-14,-38,482391340,2020-07-13 17:24:44.183328,8,-59.4
dc7f25,-41,-46,497197223,2020-07-13 17:24:45.665936,7,-79.2
22052d,-22,-45,541380042,2020-07-13 17:24:50.085322,4,-56.7
7bac8b,-41,-44,587511081,2020-07-13 17:24:54.696959,50,-90.9
22052d,1,-45,593611288,2020-07-13 17:24:55.307592,9,-54.9
22052d,-14,-41,622548133,2020-07-13 17:24:58.201717,22,-68.4
