LAP,rssi_max,rssi_min,clk100ns,timestamp,channel,signal
22052d,13,-45,7263381,2020-07-13 17:27:57.330385,23,-44.1
369322,-33,-46,25708322,2020-07-13 17:27:59.179396,73,-81.9
b8a8b8,-30,-44,38788161,2020-07-13 17:28:00.485652,70,-82.8
b8a8b8,-30,-45,42200556,2020-07-13 17:28:00.829403,42,-82.8
b8a8b8,-30,-46,47015411,2020-07-13 17:28:01.305410,31,-82.8
b8a8b8,-28,-46,51489437,2020-07-13 17:28:01.757409,67,-81.0
b8a8b8,-28,-46,57340497,2020-07-13 17:28:02.341906,73,-81.0
b8a8b8,-27,-46,90901788,2020-07-13 17:28:05.694298,75,-66.6
b8a8b8,-29,-45,95739830,2020-07-13 17:28:06.181301,64,-60.3
b8a8b8,-30,-45,96426095,2020-07-13 17:28:06.251683,49,-82.8
b8a8b8,-30,-44,114553416,2020-07-13 17:28:08.063187,67,-82.8
b8a8b8,-30,-45,114729548,2020-07-13 17:28:08.081439,67,-82.8
b8a8b8,-30,-46,163115254,2020-07-13 17:28:12.920958,68,-82.8
b8a8b8,-30,-46,198792432,2020-07-13 17:28:16.488346,72,-82.8
b8a8b8,-29,-45,211502926,2020-07-13 17:28:17.757723,69,-81.9
b8a8b8,-30,-47,227092334,2020-07-13 17:28:19.316503,53,-82.8
b8a8b8,-29,-46,261993296,2020-07-13 17:28:22.810622,72,-81.9
b8a8b8,-30,-45,269528658,2020-07-13 17:28:23.560649,48,-82.8
b8a8b8,-30,-48,286318820,2020-07-13 17:28:25.244399,49,-82.8
b8a8b8,-31,-45,295003348,2020-07-13 17:28:26.111885,42,-83.7
b8a8b8,-28,-45,300390742,2020-07-13 17:28:26.646639,63,-81.0
b8a8b8,-28,-46,302168994,2020-07-13 17:28:26.827768,65,-81.0
b8a8b8,-27,-45,323093886,2020-07-13 17:28:28.920277,70,-80.1
b8a8b8,-29,-45,325991277,2020-07-13 17:28:29.209776,57,-81.9
22052d,-8,-44,340866820,2020-07-13 17:28:30.692782,9,-44.1
b8a8b8,-28,-45,343804184,2020-07-13 17:28:30.990409,75,-54.0
b8a8b8,-28,-45,344542694,2020-07-13 17:28:31.066287,60,-81.0
b8a8b8,-30,-45,345441267,2020-07-13 17:28:31.156785,45,-82.8
b8a8b8,-30,-44,351591632,2020-07-13 17:28:31.770289,51,-82.8
b8a8b8,-27,-39,370294168,2020-07-13 17:28:33.636925,54,-80.1
b8a8b8,-28,-41,376205269,2020-07-13 17:28:34.229173,60,-81.0
b8a8b8,-29,-44,399805600,2020-07-13 17:28:36.590560,52,-80.1
b8a8b8,-28,-46,403894661,2020-07-13 17:28:36.996064,56,-81.0
2522e9,-41,-46,406707519,2020-07-13 17:28:37.283569,43,-83.7
b8a8b8,-28,-46,411680438,2020-07-13 17:28:37.776318,64,-78.3
22052d,12,-45,418308607,2020-07-13 17:28:38.440189,23,-45.0
b8a8b8,-28,-44,420580244,2020-07-13 17:28:38.666317,57,-81.0
8ababe,-34,-45,429800335,2020-07-13 17:28:39.587572,3,-86.4
b8a8b8,-28,-45,440567357,2020-07-13 17:28:40.663701,77,-81.0
b8a8b8,-29,-45,448206182,2020-07-13 17:28:41.429086,53,-79.2
b8a8b8,-30,-45,453795606,2020-07-13 17:28:41.987969,27,-82.8
b8a8b8,-30,-45,461129911,2020-07-13 17:28:42.722837,50,-82.8
22052d,7,-36,463321426,2020-07-13 17:28:42.944090,5,-49.5
b8a8b8,-24,-38,488881046,2020-07-13 17:28:45.494600,78,-77.4
f1e34c,-36,-45,501491810,2020-07-13 17:28:46.758602,43,-67.5
b8a8b8,-28,-42,519207720,2020-07-13 17:28:48.529487,61,-81.0
b8a8b8,-27,-44,519407691,2020-07-13 17:28:48.551125,61,-80.1
b8a8b8,-32,-45,532806686,2020-07-13 17:28:49.891869,43,-81.0
b8a8b8,-30,-45,537006928,2020-07-13 17:28:50.308746,47,-82.8
b8a8b8,-30,-45,595008045,2020-07-13 17:28:56.110023,26,-82.8
b8a8b8,-28,-41,607407262,2020-07-13 17:28:57.350905,70,-81.0
b8a8b8,-29,-47,626294132,2020-07-13 17:28:59.240037,73,-81.9
b8a8b8,-30,-45,626795335,2020-07-13 17:28:59.291296,26,-82.8
