LAP,rssi_max,rssi_min,clk100ns,timestamp,channel,signal
22052d,-7,-44,9209234,2020-07-13 17:30:24.395524,25,-62.1
22052d,13,-46,17202055,2020-07-13 17:30:25.190902,33,-44.1
b8a8b8,-31,-45,24457513,2020-07-13 17:30:25.917031,56,-83.7
2e81f5,-28,-45,50048913,2020-07-13 17:30:28.487059,50,-81.0
952962,-27,-40,63213268,2020-07-13 17:30:29.802060,0,-80.1
952962,-27,-45,63277302,2020-07-13 17:30:29.809575,0,-80.1
952962,-28,-44,63353306,2020-07-13 17:30:29.817065,0,-54.9
952962,-27,-40,63577286,2020-07-13 17:30:29.839188,0,-80.1
b8a8b8,-26,-45,92533623,2020-07-13 17:30:32.737454,45,-79.2
22052d,11,-42,94114602,2020-07-13 17:30:32.895198,15,-45.9
b8a8b8,-31,-44,106144651,2020-07-13 17:30:34.100595,27,-83.7
952962,-30,-38,126664182,2020-07-13 17:30:36.147460,0,-81.0
22052d,11,-41,138726593,2020-07-13 17:30:37.354590,12,-45.9
214ac6,-31,-44,143003859,2020-07-13 17:30:37.783342,48,-83.7
22052d,13,-44,184824666,2020-07-13 17:30:41.968358,11,-44.1
22052d,16,-44,191175778,2020-07-13 17:30:42.601755,17,-41.4
b8a8b8,-31,-44,197240076,2020-07-13 17:30:43.206628,55,-83.7
3fee06,-39,-42,210819086,2020-07-13 17:30:44.567749,37,-88.2
22052d,-5,-46,226491869,2020-07-13 17:30:46.135005,21,-44.1
1c12d0,-41,-44,239392354,2020-07-13 17:30:47.423002,18,-53.1
369322,-28,-46,244608424,2020-07-13 17:30:47.941394,39,-81.0
b8a8b8,-30,-45,265545133,2020-07-13 17:30:50.038770,44,-82.8
22052d,-6,-45,279694033,2020-07-13 17:30:51.451776,11,-43.2
22052d,-9,-44,311418122,2020-07-13 17:30:54.626544,11,-42.3
b8a8b8,-27,-36,330872523,2020-07-13 17:30:56.570426,78,-80.1
2e81f5,-28,-45,369545883,2020-07-13 17:31:00.438449,69,-81.0
22052d,13,-35,418161578,2020-07-13 17:31:05.300218,23,-44.1
22052d,-8,-39,471392551,2020-07-13 17:31:10.621380,13,-44.1
22052d,16,-44,502909479,2020-07-13 17:31:13.772749,13,-41.4
214ac6,-29,-44,503804028,2020-07-13 17:31:13.861999,77,-81.9
22052d,-3,-39,654140866,2020-07-13 17:31:28.894316,22,-43.2
73ce2e,-23,-45,656231088,2020-07-13 17:31:29.105456,24,-73.8
