LAP,rssi_max,rssi_min,clk100ns,timestamp,channel,signal
22052d,-15,-46,43851492,2020-07-13 17:30:28.155911,12,-56.7
22052d,9,-45,98330229,2020-07-13 17:30:33.603568,19,-47.7
952962,-34,-45,189819584,2020-07-13 17:30:42.759131,0,-75.6
214ac6,-29,-44,292794493,2020-07-13 17:30:53.050932,8,-80.1
214ac6,-34,-44,376575304,2020-07-13 17:31:01.436994,13,-81.9
22052d,3,-44,389523559,2020-07-13 17:31:02.732003,10,-53.1
22052d,3,-45,399274712,2020-07-13 17:31:03.707256,20,-53.1
9c7022,-41,-45,400979796,2020-07-13 17:31:03.881012,69,-85.5
214ac6,-32,-45,436792258,2020-07-13 17:31:07.459529,73,-84.6
214ac6,-25,-45,449281403,2020-07-13 17:31:08.707535,70,-50.4
22052d,2,-43,480059926,2020-07-13 17:31:11.787179,6,-54.0
22052d,5,-45,482298218,2020-07-13 17:31:12.013183,8,-51.3
22052d,-9,-45,487365766,2020-07-13 17:31:12.515698,29,-48.6
214ac6,-30,-46,495591306,2020-07-13 17:31:13.339718,37,-82.8
369322,-32,-45,503363839,2020-07-13 17:31:14.117193,45,-84.6
900d80,-41,-46,568660378,2020-07-13 17:31:20.637850,47,-90.0
22052d,4,-44,607734290,2020-07-13 17:31:24.552759,23,-52.2
