LAP,rssi_max,rssi_min,clk100ns,timestamp,channel,signal
22052d,8,-43,10131835,2020-07-13 17:30:24.453870,10,-48.6
59d57b,-36,-40,14372134,2020-07-13 17:30:24.883504,14,-86.4
214ac6,-28,-45,18160599,2020-07-13 17:30:25.254112,18,-81.0
214ac6,-29,-44,27822688,2020-07-13 17:30:26.229367,75,-81.9
22052d,-12,-45,94163351,2020-07-13 17:30:32.858883,15,-48.6
22052d,-11,-44,96025690,2020-07-13 17:30:33.048761,17,-45.0
952962,-29,-45,126444397,2020-07-13 17:30:36.088140,0,-81.0
22052d,11,-45,147330214,2020-07-13 17:30:38.179407,5,-45.9
22052d,7,-46,151431794,2020-07-13 17:30:38.587026,9,-49.5
952962,-27,-38,158244776,2020-07-13 17:30:39.267272,0,-76.5
22052d,-13,-44,180402521,2020-07-13 17:30:41.485159,54,-48.6
2127ac,-41,-45,181818564,2020-07-13 17:30:41.626782,71,-91.8
22052d,10,-42,184844898,2020-07-13 17:30:41.929779,11,-38.7
e4660c,-41,-45,208294056,2020-07-13 17:30:44.274912,50,-91.8
ac3b83,-39,-44,209056651,2020-07-13 17:30:44.352661,35,-86.4
2e81f5,-33,-45,221065908,2020-07-13 17:30:45.550043,47,-85.5
22052d,-9,-44,230612349,2020-07-13 17:30:46.505541,25,-49.5
952962,-29,-45,253197335,2020-07-13 17:30:48.764045,0,-80.1
214ac6,-27,-42,275433882,2020-07-13 17:30:50.987679,54,-80.1
22052d,9,-44,311244082,2020-07-13 17:30:54.568818,11,-47.7
22052d,-15,-45,332161325,2020-07-13 17:30:56.659951,16,-47.7
2e81f5,-28,-44,388466156,2020-07-13 17:31:02.291825,25,-81.0
22052d,11,-41,389428735,2020-07-13 17:31:02.390204,10,-45.9
2e81f5,-26,-44,408265301,2020-07-13 17:31:04.271586,13,-79.2
22052d,-14,-45,418211799,2020-07-13 17:31:05.264585,23,-49.5
952962,-32,-45,505959433,2020-07-13 17:31:14.038231,0,-81.9
2e81f5,-25,-44,520978790,2020-07-13 17:31:15.541237,31,-78.3
214ac6,-24,-46,524811702,2020-07-13 17:31:15.927739,35,-77.4
214ac6,-26,-44,545480262,2020-07-13 17:31:17.991116,8,-79.2
22052d,14,-42,587867445,2020-07-13 17:31:22.230997,3,-43.2
214ac6,-26,-45,602622754,2020-07-13 17:31:23.708254,2,-79.2
7a7a68,-41,-45,629617145,2020-07-13 17:31:26.407514,45,-81.0
22052d,-15,-44,633271930,2020-07-13 17:31:26.774513,17,-45.9
22052d,-13,-42,637360260,2020-07-13 17:31:27.180886,21,-45.0
