LAP,rssi_max,rssi_min,clk100ns,timestamp,channel,signal
b8a8b8,-31,-45,3149895,2020-07-13 17:05:24.010107,66,-83.7
b8a8b8,-31,-45,51499028,2020-07-13 17:05:28.844120,67,-83.7
b8a8b8,-31,-45,88948685,2020-07-13 17:05:32.589384,73,-79.2
369322,-33,-45,142435901,2020-07-13 17:05:37.934033,16,-84.6
22052d,-9,-44,143438179,2020-07-13 17:05:38.037908,1,-63.9
3cf504,-42,-45,144871244,2020-07-13 17:05:38.183786,50,-86.4
b8a8b8,-29,-46,169111237,2020-07-13 17:05:40.605918,74,-81.9
369322,-27,-45,177199146,2020-07-13 17:05:41.415920,3,-80.1
b8a8b8,-32,-45,198446884,2020-07-13 17:05:43.537804,72,-46.8
4cd606,-38,-44,205350855,2020-07-13 17:05:44.225812,63,-87.3
369322,-33,-45,254151709,2020-07-13 17:05:49.109831,17,-85.5
22052d,-15,-44,265349521,2020-07-13 17:05:50.228214,44,-69.3
22052d,-1,-34,281969100,2020-07-13 17:05:51.891087,13,-54.0
b8a8b8,-32,-45,293352628,2020-07-13 17:05:53.028347,72,-84.6
369322,-29,-44,332226253,2020-07-13 17:05:56.911735,16,-81.9
22052d,-6,-45,343380711,2020-07-13 17:05:58.031368,43,-61.2
22052d,-5,-45,360148223,2020-07-13 17:05:59.707496,44,-60.3
b8a8b8,-30,-45,384314524,2020-07-13 17:06:02.126261,68,-82.8
b8a8b8,-26,-38,394313735,2020-07-13 17:06:03.123516,78,-79.2
22052d,-2,-40,404023780,2020-07-13 17:06:04.095773,9,-57.6
b8a8b8,-30,-46,438714549,2020-07-13 17:06:07.565662,75,-82.8
b8a8b8,-33,-45,453890730,2020-07-13 17:06:09.083674,27,-85.5
22052d,-6,-42,486179050,2020-07-13 17:06:12.313060,12,-58.5
b8a8b8,-27,-46,517229593,2020-07-13 17:06:15.418696,59,-79.2
b8a8b8,-33,-42,577662395,2020-07-13 17:06:21.460486,72,-85.5
b715fe,-40,-46,580812813,2020-07-13 17:06:21.773117,12,-83.7
b8a8b8,-33,-45,627080559,2020-07-13 17:06:26.402614,58,-80.1
