LAP,rssi_max,rssi_min,clk100ns,timestamp,channel,signal
22052d,0,-4,14317916,2020-07-13 17:16:28.002184,14,-55.8
22052d,4,-46,154139493,2020-07-13 17:16:41.985060,75,-52.2
22052d,4,-47,169127647,2020-07-13 17:16:43.482453,74,-52.2
22052d,6,-36,218752023,2020-07-13 17:16:48.446744,13,-50.4
369322,-30,-45,265201446,2020-07-13 17:16:53.091167,44,-82.8
369322,-33,-45,286785611,2020-07-13 17:16:55.249305,2,-85.5
22052d,4,-44,340988104,2020-07-13 17:17:00.669975,9,-52.2
3bfa1f,-42,-46,341606847,2020-07-13 17:17:00.732480,73,-92.7
22052d,6,2,361714014,2020-07-13 17:17:02.740996,14,-50.4
22052d,-12,-47,366593107,2020-07-13 17:17:03.229496,3,-54.0
68f81e,-40,-44,388590265,2020-07-13 17:17:05.430141,25,-91.8
22052d,4,-40,389525163,2020-07-13 17:17:05.524895,10,-52.2
22052d,6,-43,424237974,2020-07-13 17:17:08.994550,29,-50.4
22052d,-8,-43,527678150,2020-07-13 17:17:19.338518,22,-49.5
369322,-29,-45,564677431,2020-07-13 17:17:23.038172,43,-81.9
22052d,5,-39,579035002,2020-07-13 17:17:24.474810,10,-51.3
22052d,8,-46,607734241,2020-07-13 17:17:27.342097,23,-48.6
