LAP,pkt_type,status,channel,clkn_high,clk100ns,rssi_max,rssi_min,rssi_avg,rssi_count,timestamp,signal
a1f487,0,28,6,0,37710054,-32,-37,0,41,2020-07-02 16:04:28.077504,-84.6
d173cb,0,60,2,0,96809602,6,-42,0,42,2020-07-02 16:04:33.988737,-50.4
4b7560,0,28,61,0,171792534,1,-40,0,41,2020-07-02 16:04:41.474592,-54.9
c515f1,0,28,33,0,175371269,-34,-44,0,40,2020-07-02 16:04:41.841965,-86.4
d173cb,0,28,65,0,175712450,-1,-36,0,40,2020-07-02 16:04:41.881965,-56.7
d173cb,0,28,78,0,204648942,7,-43,0,40,2020-07-02 16:04:44.759331,-49.5
2a7f3f,0,28,1,0,206623309,16,-43,0,40,2020-07-02 16:04:44.974081,-41.4
2a7f3f,0,28,74,0,263686838,12,-44,0,40,2020-07-02 16:04:50.673067,-45.0
ac0610,0,28,66,0,287295429,9,-44,0,40,2020-07-02 16:04:53.033805,-47.7
ac0610,0,28,66,0,287395446,11,-43,0,40,2020-07-02 16:04:53.049441,-45.9
ac0610,0,28,38,0,291034861,19,-49,0,40,2020-07-02 16:04:53.409685,-38.7
ac0610,0,28,38,0,291134881,19,-52,0,40,2020-07-02 16:04:53.425432,-38.7
ac0610,0,28,48,0,301133961,15,-48,0,41,2020-07-02 16:04:54.416175,-42.3
ac0610,0,28,52,0,304922276,6,-42,0,40,2020-07-02 16:04:54.798424,-50.4
ac0610,0,28,52,0,305022326,6,-43,0,41,2020-07-02 16:04:54.814425,-50.4
ac0610,0,28,52,0,305122381,6,-44,0,40,2020-07-02 16:04:54.831253,-50.4
ac0610,0,28,9,0,309532587,15,-47,0,40,2020-07-02 16:04:55.257923,-42.3
ac0610,0,28,11,0,311231308,18,-43,0,41,2020-07-02 16:04:55.432803,-39.6
ac0610,0,28,62,0,314874024,10,-41,0,41,2020-07-02 16:04:55.791296,-46.8
ac0610,0,28,38,0,322461761,15,-48,0,41,2020-07-02 16:04:56.551419,-42.3
ac0610,0,28,40,0,324544107,15,-45,0,41,2020-07-02 16:04:56.761549,-42.3
ac0610,0,28,72,0,324893467,16,-43,0,41,2020-07-02 16:04:56.797920,-41.4
ac0610,0,28,76,0,328885629,10,-43,0,41,2020-07-02 16:04:57.183693,-46.8
ac0610,0,28,76,0,329185708,13,-45,0,41,2020-07-02 16:04:57.218543,-44.1
ac0610,0,28,48,0,332756438,13,-48,0,41,2020-07-02 16:04:57.577541,-44.1
2a7f3f,0,28,22,0,338198092,16,-43,0,40,2020-07-02 16:04:58.125792,-41.4
ac0610,0,28,11,0,342881174,22,-36,0,40,2020-07-02 16:04:58.609820,-36.0
36c151,0,28,34,0,350394944,19,-11,0,40,2020-07-02 16:04:59.342036,-38.7
36c151,0,28,38,0,354399591,19,-42,0,40,2020-07-02 16:04:59.745909,-38.7
36c151,0,28,10,0,357782613,20,-53,0,40,2020-07-02 16:05:00.082660,-37.8
36c151,0,28,10,0,357882668,19,-51,0,41,2020-07-02 16:05:00.098291,-38.7
36c151,0,28,46,0,362260068,17,-38,0,40,2020-07-02 16:05:00.522033,-40.5
36c151,0,28,18,0,365894875,13,-48,0,40,2020-07-02 16:05:00.889656,-44.1
ff48e6,0,28,52,0,368298173,-6,-43,0,40,2020-07-02 16:05:01.136053,-61.2
36c151,0,28,22,0,369675162,19,-56,0,40,2020-07-02 16:05:01.280030,-38.7
36c151,0,28,22,0,369775177,20,-53,0,40,2020-07-02 16:05:01.295282,-37.8
36c151,0,28,22,0,369875177,19,-50,0,41,2020-07-02 16:05:01.307282,-38.7
36c151,0,28,22,0,369975183,20,-52,0,40,2020-07-02 16:05:01.322282,-37.8
36c151,0,28,62,0,378237101,17,-33,0,40,2020-07-02 16:05:02.127500,-40.5
36c151,0,28,8,0,387282197,17,-45,0,41,2020-07-02 16:05:03.032653,-40.5
2a7f3f,0,28,10,0,389260474,11,-21,0,40,2020-07-02 16:05:03.238149,-45.9
36c151,0,28,44,0,391635904,19,-48,0,41,2020-07-02 16:05:03.466148,-38.7
36c151,0,28,44,0,391735872,21,-51,0,40,2020-07-02 16:05:03.480529,-36.9
36c151,0,28,44,0,391835924,21,-43,0,40,2020-07-02 16:05:03.492025,-36.9
36c151,0,28,44,0,391935953,20,-42,0,40,2020-07-02 16:05:03.503899,-37.8
36c151,0,28,46,0,393785752,5,-38,0,41,2020-07-02 16:05:03.684274,-51.3
2a7f3f,0,28,18,0,397312625,13,-45,0,40,2020-07-02 16:05:04.031898,-44.1
36c151,0,28,20,0,399474416,12,-44,0,40,2020-07-02 16:05:04.255149,-45.0
36c151,0,28,20,0,399574474,12,-44,0,41,2020-07-02 16:05:04.271023,-45.0
36c151,0,28,24,0,403459008,5,-37,0,40,2020-07-02 16:05:04.649895,-51.3
36c151,0,28,58,0,405658078,16,-44,0,40,2020-07-02 16:05:04.871150,-41.4
36c151,0,60,60,0,407612325,15,-40,0,40,2020-07-02 16:05:05.073147,-42.3
36c151,0,28,30,0,409284915,13,-35,0,40,2020-07-02 16:05:05.239272,-44.1
36c151,0,28,30,0,409384894,5,-34,0,40,2020-07-02 16:05:05.255520,-51.3
36c151,0,28,30,0,409484928,8,-34,0,40,2020-07-02 16:05:05.271895,-48.6
36c151,0,28,62,0,409762295,17,-35,0,40,2020-07-02 16:05:05.307269,-40.5
2a7f3f,0,28,65,0,428616179,-2,-40,0,41,2020-07-02 16:05:07.166013,-57.6
2a7f3f,0,28,49,0,444261132,15,-45,0,40,2020-07-02 16:05:08.735134,-42.3
2a7f3f,0,60,55,0,450012306,13,-42,0,41,2020-07-02 16:05:09.302756,-44.1
2a7f3f,0,60,70,0,480810776,7,-40,0,41,2020-07-02 16:05:12.386949,-49.5
2a7f3f,0,28,12,0,517685798,13,-46,0,40,2020-07-02 16:05:16.067861,-44.1
d173cb,0,28,16,0,521694273,5,-46,0,40,2020-07-02 16:05:16.465360,-51.3
d173cb,0,28,16,0,521710287,4,-43,0,41,2020-07-02 16:05:16.472621,-52.2
2a7f3f,0,60,11,0,532411845,13,-48,0,40,2020-07-02 16:05:17.546859,-44.1
2a7f3f,0,28,77,0,535256197,6,-42,0,40,2020-07-02 16:05:17.832358,-50.4
2a7f3f,0,28,62,0,536198906,15,-37,0,40,2020-07-02 16:05:17.928736,-42.3
2a7f3f,0,28,76,0,581909659,5,-41,0,40,2020-07-02 16:05:22.490218,-51.3
6ad125,0,28,78,0,615526567,0,-35,0,41,2020-07-02 16:05:25.852961,-55.8
4b7560,0,28,59,0,675544429,-8,-44,0,41,2020-07-02 16:05:31.853814,-63.0
4b7560,0,28,48,0,711800188,-9,-44,0,40,2020-07-02 16:05:35.482929,-63.9
ff48e6,0,28,22,0,717418259,-10,-42,0,41,2020-07-02 16:05:36.046802,-64.8
4b7560,0,28,68,0,731798860,-7,-42,0,41,2020-07-02 16:05:37.487298,-62.1
ff48e6,0,28,41,0,752322146,-8,-42,0,40,2020-07-02 16:05:39.539563,-63.0
2a7f3f,0,28,77,0,756511498,14,-43,0,40,2020-07-02 16:05:39.958165,-43.2
2a7f3f,0,28,16,0,774454893,6,-42,0,40,2020-07-02 16:05:41.742786,-50.4
2a7f3f,0,28,15,0,789292471,8,-17,0,41,2020-07-02 16:05:43.229530,-48.6
2a7f3f,0,28,74,0,800949352,15,-41,0,40,2020-07-02 16:05:44.398781,-42.3
4f9898,0,28,3,0,809122077,-39,-42,0,40,2020-07-02 16:05:45.218154,-90.9
2a7f3f,0,28,13,0,850522321,17,-38,0,41,2020-07-02 16:05:49.354137,-40.5
4b7560,0,28,70,0,891791481,-12,-40,0,40,2020-07-02 16:05:53.482999,-66.6
2a7f3f,0,28,56,0,940886204,18,-45,0,41,2020-07-02 16:05:58.394737,-39.6
ee488c,0,28,16,0,964274144,-24,-34,0,41,2020-07-02 16:06:00.730484,-77.4
2a7f3f,0,60,56,0,972408646,19,-12,0,40,2020-07-02 16:06:01.545727,-38.7
4b7560,0,28,54,0,1065547941,-8,-40,0,41,2020-07-02 16:06:10.860822,-63.0
2a7f3f,0,60,7,0,1097210096,17,-45,0,40,2020-07-02 16:06:14.024816,-40.5
2a7f3f,0,28,11,0,1101423043,15,-46,0,40,2020-07-02 16:06:14.446438,-42.3
2a7f3f,0,28,51,0,1109833428,22,-41,0,40,2020-07-02 16:06:15.287685,-36.0
cfb696,0,28,48,0,1122473264,-20,-43,0,40,2020-07-02 16:06:16.549556,-73.8
cfb696,0,28,48,0,1122773258,-20,-44,0,41,2020-07-02 16:06:16.587567,-73.8
cfb696,0,28,3,0,1125088587,-22,-42,0,41,2020-07-02 16:06:16.807808,-75.6
cfb696,0,28,3,0,1125188578,-23,-43,0,40,2020-07-02 16:06:16.825056,-76.5
cfb696,0,28,22,0,1128102643,-24,-42,0,41,2020-07-02 16:06:17.115058,-77.4
cfb696,0,28,60,0,1134785812,-28,-44,0,41,2020-07-02 16:06:17.786179,-81.0
cfb696,0,28,30,0,1136150788,-23,-36,0,40,2020-07-02 16:06:17.925678,-76.5
cfb696,0,28,30,0,1136250812,-20,-35,0,40,2020-07-02 16:06:17.941176,-73.8
cfb696,0,28,72,0,1146447639,-22,-44,0,41,2020-07-02 16:06:18.943629,-75.6
cfb696,0,28,72,0,1146747653,-23,-43,0,40,2020-07-02 16:06:18.982173,-76.5
cfb696,0,28,66,0,1172175617,-12,-40,0,40,2020-07-02 16:06:21.522418,-66.6
cfb696,0,28,78,0,1184388998,-1,-37,0,40,2020-07-02 16:06:22.741471,-56.7
cfb696,0,28,48,0,1185973604,-21,-44,0,41,2020-07-02 16:06:22.907912,-74.7
cfb696,0,28,20,0,1189508902,-23,-41,0,41,2020-07-02 16:06:23.257911,-76.5
0c3efd,0,28,9,0,1194176008,-38,-43,0,40,2020-07-02 16:06:23.723288,-90.0
07b038,0,28,17,0,1202265627,-37,-43,0,41,2020-07-02 16:06:24.533159,-89.1
2a7f3f,0,28,55,0,1208620928,20,-41,0,41,2020-07-02 16:06:25.163781,-37.8
2a7f3f,0,28,4,0,1236485697,18,-43,0,41,2020-07-02 16:06:27.956897,-39.6
2a7f3f,0,28,50,0,1282771272,23,-43,0,40,2020-07-02 16:06:32.580258,-35.1
67e30d,0,28,52,0,1284793668,-40,-44,0,41,2020-07-02 16:06:32.803508,-91.8
2a7f3f,0,28,63,0,1311358456,17,-28,0,41,2020-07-02 16:06:35.437999,-40.5
2a7f3f,0,28,21,0,1332432677,15,-39,0,41,2020-07-02 16:06:37.550499,-42.3
f103e7,0,28,74,0,1338057784,-35,-41,0,41,2020-07-02 16:06:38.111116,-87.3
2a7f3f,0,28,69,0,1380490077,13,-46,0,40,2020-07-02 16:06:42.355355,-44.1
2a7f3f,0,28,4,0,1394526864,12,-42,0,41,2020-07-02 16:06:43.761979,-45.0
2a7f3f,0,28,3,0,1409428767,14,-49,0,40,2020-07-02 16:06:45.245853,-43.2
ff48e6,0,28,20,0,1505443608,-9,-44,0,41,2020-07-02 16:06:54.850236,-63.9
2a7f3f,0,28,17,0,1518226761,1,-45,0,40,2020-07-02 16:06:56.128812,-54.9
2a7f3f,0,28,51,0,1520458434,24,-56,0,40,2020-07-02 16:06:56.351688,-34.2
2a7f3f,0,28,72,0,1525756259,19,-4,0,41,2020-07-02 16:06:56.879561,-38.7
2a7f3f,0,28,12,0,1529100892,13,-43,0,41,2020-07-02 16:06:57.217066,-44.1
949b8c,0,28,49,0,1581694376,-14,-44,0,40,2020-07-02 16:07:02.473801,-68.4
2a7f3f,0,28,74,0,1622600893,14,-42,0,40,2020-07-02 16:07:06.562409,-43.2
2a7f3f,0,28,74,0,1717421791,15,-43,0,41,2020-07-02 16:07:16.043503,-42.3
4b7560,0,28,48,0,1723042722,-5,-42,0,41,2020-07-02 16:07:16.608376,-60.3
2a7f3f,0,28,22,0,1791651578,5,-41,0,40,2020-07-02 16:07:23.471235,-51.3
4b7560,0,28,4,0,1805542549,-13,-42,0,41,2020-07-02 16:07:24.860353,-67.5
2a7f3f,0,28,20,0,1821224944,5,-44,0,40,2020-07-02 16:07:26.428347,-51.3
4b7560,0,28,52,0,1821790286,-9,-43,0,41,2020-07-02 16:07:26.493233,-63.9
2a7f3f,0,28,56,0,1825682953,19,-44,0,40,2020-07-02 16:07:26.879107,-38.7
c152dd,0,28,9,0,1826076168,-39,-42,0,40,2020-07-02 16:07:26.920096,-90.9
65bb89,0,28,62,0,1863540837,-27,-35,0,40,2020-07-02 16:07:30.652959,-80.1
2a7f3f,0,28,3,0,1978261936,15,-43,0,41,2020-07-02 16:07:42.129302,-42.3
4b7560,0,28,54,0,1981829384,-9,-41,0,40,2020-07-02 16:07:42.488926,-63.9
2a7f3f,0,28,61,0,2004521248,15,-51,0,40,2020-07-02 16:07:44.758167,-42.3
ceb478,0,28,57,0,2063787266,-32,-40,0,41,2020-07-02 16:07:50.681651,-84.6
2a7f3f,0,28,59,0,2065857815,12,-43,0,42,2020-07-02 16:07:50.897776,-45.0
2a7f3f,0,28,14,0,2068225363,-2,-43,0,41,2020-07-02 16:07:51.126024,-57.6
2a7f3f,0,28,20,0,2074220611,7,-43,0,41,2020-07-02 16:07:51.728272,-49.5
2a7f3f,0,28,0,0,2117424899,17,-46,0,41,2020-07-02 16:07:56.043010,-40.5
2a7f3f,0,28,1,0,2134293138,17,-42,0,41,2020-07-02 16:07:57.732630,-40.5
2a7f3f,0,28,67,0,2168624543,15,-38,0,42,2020-07-02 16:08:01.166120,-42.3
2a7f3f,0,28,63,0,2196082508,19,-54,0,41,2020-07-02 16:08:03.906611,-38.7
2a7f3f,0,28,69,0,2265398913,4,-43,0,41,2020-07-02 16:08:10.846716,-52.2
4b7560,0,28,69,0,2265547016,-15,-40,0,40,2020-07-02 16:08:10.868465,-69.3
2a7f3f,0,28,14,0,2289423533,13,-40,0,40,2020-07-02 16:08:13.247584,-44.1
2a7f3f,0,28,60,0,2303900186,6,-42,0,40,2020-07-02 16:08:14.695454,-50.4
4b7560,0,28,74,0,2349290563,-9,-42,0,40,2020-07-02 16:08:19.232690,-63.9
2a7f3f,0,28,22,0,2360593421,11,-47,0,40,2020-07-02 16:08:20.365311,-45.9
2a7f3f,0,28,73,0,2364081842,5,-48,0,40,2020-07-02 16:08:20.713600,-51.3
2a7f3f,0,28,50,0,2388505687,17,-43,0,41,2020-07-02 16:08:23.151803,-40.5
2a7f3f,0,28,58,0,2396663137,13,-49,0,40,2020-07-02 16:08:23.971176,-44.1
2a7f3f,0,28,55,0,2409455047,16,-41,0,40,2020-07-02 16:08:25.247047,-41.4
ff48e6,0,28,27,0,2413162065,-9,-44,0,40,2020-07-02 16:08:25.620427,-63.9
2a7f3f,0,28,76,0,2414479282,6,-44,0,41,2020-07-02 16:08:25.759922,-50.4
2a7f3f,0,28,52,0,2422254536,20,-43,0,41,2020-07-02 16:08:26.530918,-37.8
2a7f3f,0,28,22,0,2455348094,20,-42,0,41,2020-07-02 16:08:29.840410,-37.8
2a7f3f,0,28,73,0,2458831949,5,-45,0,41,2020-07-02 16:08:30.187034,-51.3
2a7f3f,0,28,59,0,2476507061,13,-42,0,41,2020-07-02 16:08:31.954529,-44.1
2a7f3f,0,28,72,0,2505485753,21,-44,0,40,2020-07-02 16:08:34.851060,-36.9
2a7f3f,0,28,60,0,2556588312,16,-47,0,41,2020-07-02 16:08:39.962629,-41.4
2a7f3f,0,28,48,0,2576285372,18,-44,0,40,2020-07-02 16:08:41.929622,-39.6
2a7f3f,0,28,49,0,2624450197,7,-44,0,41,2020-07-02 16:08:46.748983,-49.5
2a7f3f,0,28,57,0,2727448087,15,-41,0,41,2020-07-02 16:08:57.048083,-42.3
2a7f3f,0,28,71,0,2741479991,7,-43,0,40,2020-07-02 16:08:58.452073,-49.5
2a7f3f,0,28,73,0,2743442429,7,-45,0,40,2020-07-02 16:08:58.656948,-49.5
dd03d9,0,28,68,0,2754019847,-37,-43,0,41,2020-07-02 16:08:59.705637,-89.1
2a7f3f,0,28,65,0,2766866404,9,-48,0,40,2020-07-02 16:09:00.990068,-47.7
ff48e6,0,28,37,0,2802184932,-7,-40,0,40,2020-07-02 16:09:04.521306,-62.1
2a7f3f,0,28,56,0,2805411108,-1,-44,0,40,2020-07-02 16:09:04.846553,-56.7
2a7f3f,0,28,6,0,2850286127,3,-44,0,41,2020-07-02 16:09:09.330838,-53.1
21ce9e,0,28,72,0,2947677503,-39,-43,0,41,2020-07-02 16:09:19.068887,-90.9
2a7f3f,0,28,71,0,2962642952,-1,-47,0,40,2020-07-02 16:09:20.567882,-56.7
3a388b,0,28,6,0,2976743583,-39,-43,0,40,2020-07-02 16:09:21.978628,-90.9
2a7f3f,0,28,22,0,2992684477,7,-42,0,40,2020-07-02 16:09:23.572878,-49.5
4b7560,0,28,47,0,3001789401,-6,-41,0,41,2020-07-02 16:09:24.479246,-61.2
4b7560,0,28,67,0,3021791437,-2,-42,0,40,2020-07-02 16:09:26.482488,-57.6
ff48e6,0,28,7,0,3056532999,-18,-44,0,41,2020-07-02 16:09:29.958233,-72.0
2a7f3f,0,28,56,0,3058278513,15,-43,0,41,2020-07-02 16:09:30.139227,-42.3
ff48e6,0,28,36,0,3101428787,-4,-41,0,40,2020-07-02 16:09:34.450361,-59.4
2a7f3f,0,28,21,0,3133840983,10,-48,0,41,2020-07-02 16:09:37.689208,-46.8
4b7560,0,28,74,0,3139290117,-8,-43,0,40,2020-07-02 16:09:38.231459,-63.0
2a7f3f,0,28,56,0,3184547559,6,-47,0,41,2020-07-02 16:09:42.759816,-50.4
2a7f3f,0,28,15,0,3190939330,15,-44,0,40,2020-07-02 16:09:43.392315,-42.3
2a7f3f,0,28,75,0,3219383855,26,-46,0,40,2020-07-02 16:09:46.242806,-32.4
2a7f3f,0,28,20,0,3243339874,12,-50,0,41,2020-07-02 16:09:48.638423,-45.0
2a7f3f,0,28,4,0,3259008451,6,-43,0,41,2020-07-02 16:09:50.204043,-50.4
2a7f3f,0,28,19,1,76179927,19,-44,0,41,2020-07-02 16:09:59.600391,-38.7
4b7560,0,28,53,1,78739665,-14,-44,0,41,2020-07-02 16:09:59.859516,-68.4
ff48e6,0,28,26,1,98931982,-9,-45,0,40,2020-07-02 16:10:01.875383,-63.9
2a7f3f,0,28,13,1,101877309,23,-40,0,41,2020-07-02 16:10:02.173759,-35.1
4b7560,0,28,52,1,124989097,-9,-44,0,41,2020-07-02 16:10:04.483376,-63.9
2a7f3f,0,28,77,1,134141684,9,-44,0,41,2020-07-02 16:10:05.399012,-47.7
32cb88,0,28,29,1,149413269,-39,-45,0,41,2020-07-02 16:10:06.920869,-90.9
ff48e6,0,28,56,1,223630081,-9,-44,0,41,2020-07-02 16:10:14.345470,-63.9
ff48e6,0,28,5,1,283473073,-11,-42,0,40,2020-07-02 16:10:20.331407,-65.7
2a7f3f,0,28,9,1,287309589,10,-39,0,40,2020-07-02 16:10:20.717201,-46.8
2a7f3f,0,28,20,1,377301772,13,-48,0,41,2020-07-02 16:10:29.713426,-44.1
d50b7b,0,28,22,1,379376922,-38,-40,0,40,2020-07-02 16:10:29.929050,-90.0
cfb696,0,28,22,1,474096609,-26,-40,0,41,2020-07-02 16:10:39.394022,-79.2
cfb696,0,28,22,1,474196672,-27,-40,0,40,2020-07-02 16:10:39.410648,-80.1
cfb696,0,28,64,1,484681471,-20,-44,0,40,2020-07-02 16:10:40.449018,-73.8
cfb696,0,28,34,1,486246807,-24,-42,0,40,2020-07-02 16:10:40.612644,-77.4
cfb696,0,28,76,1,496791569,-24,-43,0,41,2020-07-02 16:10:41.661389,-77.4
a27ce6,0,28,39,1,507196803,-20,-45,0,41,2020-07-02 16:10:42.700640,-73.8
cfb696,0,28,32,1,515656343,-26,-44,0,40,2020-07-02 16:10:43.552009,-79.2
2a7f3f,0,28,70,1,522127792,19,-42,0,41,2020-07-02 16:10:44.199882,-38.7
cfb696,0,28,46,1,529759939,-25,-39,0,41,2020-07-02 16:10:44.960881,-78.3
cfb696,0,28,46,1,529959953,-24,-39,0,40,2020-07-02 16:10:44.986755,-77.4
2a7f3f,0,28,77,1,544828526,9,-43,0,40,2020-07-02 16:10:46.466376,-47.7
4b7560,0,28,48,1,594996309,-12,-42,0,40,2020-07-02 16:10:51.482740,-66.6
71b08f,0,28,75,1,606112501,-7,-44,0,41,2020-07-02 16:10:52.596357,-62.1
71b08f,0,28,0,1,610243744,-5,-41,0,41,2020-07-02 16:10:53.006607,-60.3
71b08f,0,28,0,1,610343721,-11,-43,0,41,2020-07-02 16:10:53.022232,-65.7
71b08f,0,28,4,1,614192384,-16,-37,0,41,2020-07-02 16:10:53.403356,-70.2
71b08f,0,28,4,1,614292413,-15,-44,0,41,2020-07-02 16:10:53.419481,-69.3
2a7f3f,0,28,74,1,620981683,26,-42,0,41,2020-07-02 16:10:54.079354,-32.4
71b08f,0,28,28,1,638026634,-11,-42,0,41,2020-07-02 16:10:55.786098,-65.7
71b08f,0,28,28,1,638126722,-11,-44,0,41,2020-07-02 16:10:55.802598,-65.7
71b08f,0,28,28,1,638226693,-11,-44,0,41,2020-07-02 16:10:55.819099,-65.7
71b08f,0,28,28,1,638326746,-11,-32,0,40,2020-07-02 16:10:55.838598,-65.7
71b08f,0,28,22,1,663680179,-8,-42,0,40,2020-07-02 16:10:58.351590,-63.0
71b08f,0,28,71,1,665253324,-16,-45,0,40,2020-07-02 16:10:58.516713,-70.2
71b08f,0,28,24,1,665742636,-5,-42,0,40,2020-07-02 16:10:58.574469,-60.3
71b08f,0,28,75,1,669301898,-13,-43,0,41,2020-07-02 16:10:58.912593,-67.5
71b08f,0,28,75,1,669401918,-12,-43,0,40,2020-07-02 16:10:58.930715,-66.6
71b08f,0,28,4,1,677406741,-13,-42,0,40,2020-07-02 16:10:59.722835,-67.5
71b08f,0,28,46,1,687866282,-20,-39,0,40,2020-07-02 16:11:00.768457,-73.8
71b08f,0,28,46,1,687966193,-20,-40,0,40,2020-07-02 16:11:00.784084,-73.8
71b08f,0,28,16,1,689230891,-12,-45,0,40,2020-07-02 16:11:00.912109,-66.6
71b08f,0,28,48,1,689620205,-10,-43,0,41,2020-07-02 16:11:00.957269,-64.8
71b08f,0,28,22,1,695282731,-14,-42,0,40,2020-07-02 16:11:01.512372,-68.4
2a7f3f,0,28,60,1,733587637,13,-45,0,40,2020-07-02 16:11:05.341570,-44.1
2a7f3f,0,28,49,1,738282597,16,-46,0,41,2020-07-02 16:11:05.811442,-41.4
2a7f3f,0,28,64,1,800681355,16,-46,0,40,2020-07-02 16:11:12.052301,-41.4
2a7f3f,0,28,55,1,807418853,16,-45,0,40,2020-07-02 16:11:12.723297,-41.4
2a7f3f,0,28,65,1,817370079,16,-45,0,40,2020-07-02 16:11:13.716792,-41.4
2a7f3f,0,28,59,1,906239558,14,-48,0,40,2020-07-02 16:11:22.609644,-43.2
7163c8,0,28,50,1,912993170,-40,-44,0,40,2020-07-02 16:11:23.280140,-91.8
4b7560,0,28,69,1,916243982,-15,-41,0,40,2020-07-02 16:11:23.608016,-69.3
2a7f3f,0,28,71,1,918062463,-14,-45,0,40,2020-07-02 16:11:23.795389,-68.4
2a7f3f,0,28,69,1,947882472,16,-47,0,41,2020-07-02 16:11:26.770880,-41.4
2a7f3f,0,28,55,1,965230254,16,-43,0,41,2020-07-02 16:11:28.504018,-41.4
2a7f3f,0,28,77,1,987474126,-5,-44,0,41,2020-07-02 16:11:30.730070,-60.3
2a7f3f,0,60,59,1,1000813656,13,-44,0,40,2020-07-02 16:11:32.063613,-44.1
2a7f3f,0,28,62,1,1019743956,17,-43,0,40,2020-07-02 16:11:33.953738,-40.5
2a7f3f,0,28,63,1,1068062194,5,-43,0,41,2020-07-02 16:11:38.783468,-51.3
2a7f3f,0,28,74,1,1126542964,16,-49,0,41,2020-07-02 16:11:44.633078,-41.4
4b7560,0,28,54,1,1169989264,-10,-38,0,40,2020-07-02 16:11:48.981188,-64.8
2a7f3f,0,28,71,1,1171073251,-19,-44,0,40,2020-07-02 16:11:49.094814,-72.9
ff48e6,0,28,14,1,1256030101,-21,-37,0,41,2020-07-02 16:11:57.585297,-74.7
2a7f3f,0,28,48,1,1290107049,1,-40,0,40,2020-07-02 16:12:00.991528,-54.9
2a7f3f,0,28,62,1,1304099909,5,-40,0,40,2020-07-02 16:12:02.389023,-51.3
4b7560,0,28,49,1,1338750658,-5,-42,0,41,2020-07-02 16:12:05.858269,-60.3
2a7f3f,0,28,3,1,1355637028,20,-48,0,41,2020-07-02 16:12:07.542765,-37.8
9dd110,0,28,67,1,1356655258,-37,-44,0,41,2020-07-02 16:12:07.670264,-89.1
2a7f3f,0,28,53,1,1374041182,-1,-46,0,41,2020-07-02 16:12:09.387382,-56.7
2a7f3f,0,28,20,1,1388530641,5,-44,0,41,2020-07-02 16:12:10.837248,-51.3
4b7560,0,28,71,1,1423744481,-5,-43,0,40,2020-07-02 16:12:14.353990,-60.3
2a7f3f,0,28,57,1,1441335178,12,-46,0,40,2020-07-02 16:12:16.116613,-45.0
2a7f3f,0,28,49,1,1496497921,17,-54,0,40,2020-07-02 16:12:21.633218,-40.5
4b7560,0,28,63,1,1573738089,-7,-44,0,41,2020-07-02 16:12:29.352195,-62.1
2a7f3f,0,28,1,1,1574821801,19,-43,0,41,2020-07-02 16:12:29.470320,-38.7
2a7f3f,0,28,73,1,1583797288,-2,-45,0,40,2020-07-02 16:12:30.361571,-57.6
2a7f3f,0,28,49,1,1591380599,6,-42,0,41,2020-07-02 16:12:31.118814,-50.4
2a7f3f,0,28,74,1,1600497829,3,-44,0,40,2020-07-02 16:12:32.032314,-53.1
2a7f3f,0,28,1,1,1606536553,18,-56,0,41,2020-07-02 16:12:32.635059,-39.6
2a7f3f,0,28,59,1,1632934673,13,-50,0,40,2020-07-02 16:12:35.277556,-44.1
2a7f3f,0,28,54,1,1643667426,5,-41,0,41,2020-07-02 16:12:36.351047,-51.3
2a7f3f,0,28,2,1,1686578340,-8,-44,0,40,2020-07-02 16:12:40.640285,-63.0
2a7f3f,0,28,52,1,1704853024,1,-43,0,41,2020-07-02 16:12:42.468284,-54.9
2a7f3f,0,28,17,1,1780634525,16,-46,0,41,2020-07-02 16:12:50.048513,-41.4
d8f0d0,0,28,18,1,1797593775,-40,-44,0,41,2020-07-02 16:12:51.744378,-91.8
4b7560,0,28,51,1,1846241883,-10,-44,0,41,2020-07-02 16:12:56.608001,-64.8
2a7f3f,0,28,59,1,1854135029,14,-48,0,41,2020-07-02 16:12:57.396860,-43.2
4b7560,0,28,72,1,1946241804,-1,-44,0,40,2020-07-02 16:13:06.604710,-56.7
2a7f3f,0,28,5,1,1989620153,20,-38,0,40,2020-07-02 16:13:10.944947,-37.8
2a7f3f,0,28,57,1,2041777371,5,-48,0,41,2020-07-02 16:13:16.156179,-51.3
5d8938,0,28,2,1,2065839686,-28,-42,0,40,2020-07-02 16:13:18.564671,-81.0
4b7560,0,28,65,1,2081236086,-8,-42,0,41,2020-07-02 16:13:20.103296,-63.0
2a7f3f,0,28,50,1,2082170674,17,-43,0,40,2020-07-02 16:13:20.202749,-40.5
ef2ae7,0,28,21,1,2100532626,7,-49,0,41,2020-07-02 16:13:22.035537,-49.5
ef2ae7,0,28,57,1,2105118987,-3,-46,0,40,2020-07-02 16:13:22.490284,-58.5
ef2ae7,0,28,29,1,2108774004,7,-44,0,41,2020-07-02 16:13:22.856033,-49.5
ef2ae7,0,28,67,1,2114961412,8,-44,0,41,2020-07-02 16:13:23.475285,-48.6
ef2ae7,0,28,71,1,2119033931,1,-43,0,40,2020-07-02 16:13:23.885155,-54.9
ef2ae7,0,28,43,1,2122697136,3,-44,0,40,2020-07-02 16:13:24.250530,-53.1
ef2ae7,0,28,43,1,2122797104,3,-40,0,41,2020-07-02 16:13:24.266783,-53.1
