LAP,rssi_max,rssi_min,clk100ns,timestamp,channel,signal
47b364,-27,-40,23438069,2020-07-13 17:02:40.895321,39,-80.1
b8a8b8,-35,-44,25516582,2020-07-13 17:02:41.106949,41,-87.3
369322,16,-50,40147236,2020-07-13 17:02:42.567364,40,-41.4
22052d,-7,-46,48790076,2020-07-13 17:02:43.434725,1,-62.1
3c3782,-42,-47,72445402,2020-07-13 17:02:45.801991,25,-85.5
369322,-31,-45,105725072,2020-07-13 17:02:49.129652,74,-83.7
1b3e73,-42,-46,124659549,2020-07-13 17:02:51.022042,77,-83.7
22052d,-2,-45,134486245,2020-07-13 17:02:52.004049,8,-57.6
9953f1,-39,-42,211095638,2020-07-13 17:02:59.666742,37,-50.4
369322,-24,-34,235774078,2020-07-13 17:03:02.132524,46,-45.0
22052d,-11,-45,237322838,2020-07-13 17:03:02.286389,16,-65.7
22052d,-3,-46,261385890,2020-07-13 17:03:04.693042,40,-58.5
b8a8b8,-31,-46,278329534,2020-07-13 17:03:06.388948,41,-42.3
22052d,-11,-44,281705138,2020-07-13 17:03:06.726554,13,-65.7
22052d,-14,-45,296818003,2020-07-13 17:03:08.236950,44,-68.4
369322,-28,-47,299790338,2020-07-13 17:03:08.534202,31,-38.7
22052d,0,-47,313647950,2020-07-13 17:03:09.920215,45,-55.8
b8a8b8,-25,-45,318543319,2020-07-13 17:03:10.409841,34,-34.2
b8a8b8,-30,-44,324705972,2020-07-13 17:03:11.024226,40,-82.8
369322,-26,-47,343328875,2020-07-13 17:03:12.889621,43,-79.2
22052d,-5,-46,352846474,2020-07-13 17:03:13.840871,21,-60.3
b8a8b8,-27,-45,383919741,2020-07-13 17:03:16.948789,36,-38.7
47b364,-32,-45,438215416,2020-07-13 17:03:22.377195,43,-79.2
22052d,-9,-45,471232771,2020-07-13 17:03:25.680111,13,-63.9
b8a8b8,-29,-44,493381935,2020-07-13 17:03:27.894375,35,-36.9
bd7ed1,-39,-43,498562199,2020-07-13 17:03:28.411148,56,-82.8
369322,-28,-46,501279860,2020-07-13 17:03:28.685883,43,-48.6
22052d,-17,-44,517639979,2020-07-13 17:03:30.321514,12,-59.4
b8a8b8,-30,-45,544820724,2020-07-13 17:03:33.038049,55,-82.8
b8a8b8,-33,-44,546858990,2020-07-13 17:03:33.244800,57,-72.9
b8a8b8,-32,-45,549931851,2020-07-13 17:03:33.553054,44,-84.6
5e9f37,-38,-46,551131660,2020-07-13 17:03:33.672554,61,-90.0
22052d,-13,-46,562250530,2020-07-13 17:03:34.781436,9,-67.5
cb4c7f,-28,-45,610540791,2020-07-13 17:03:39.613231,10,-66.6
22052d,-8,-38,612495108,2020-07-13 17:03:39.810004,12,-63.0
