LAP,rssi_max,rssi_min,clk100ns,timestamp,channel,signal
22052d,13,-44,84041010,2020-07-13 17:09:13.246353,5,-44.1
22052d,-23,-46,96960502,2020-07-13 17:09:14.538107,2,-53.1
808b55,-36,-40,109442676,2020-07-13 17:09:15.784487,46,-77.4
51582d,-34,-36,101967869,2020-07-13 17:09:15.036859,70,-85.5
22052d,3,-44,103091707,2020-07-13 17:09:15.149480,8,-53.1
22052d,12,-46,124365547,2020-07-13 17:09:17.279379,45,-45.0
22052d,-17,-45,145520686,2020-07-13 17:09:19.393865,3,-52.2
22052d,-14,-44,187122328,2020-07-13 17:09:23.554873,13,-48.6
22052d,7,-36,203703497,2020-07-13 17:09:25.211761,14,-49.5
22052d,8,-46,238038744,2020-07-13 17:09:28.643014,1,-48.6
22052d,-9,-44,280069968,2020-07-13 17:09:32.847416,43,-48.6
22052d,7,-44,288441121,2020-07-13 17:09:33.686030,4,-49.5
22052d,-12,-46,360533407,2020-07-13 17:09:40.895546,76,-56.7
47b364,-23,-43,370830770,2020-07-13 17:09:41.922544,39,-76.5
22052d,-13,-44,376408150,2020-07-13 17:09:42.483677,13,-67.5
47b364,-25,-46,415746413,2020-07-13 17:09:46.415685,68,-78.3
22052d,-13,-46,469920470,2020-07-13 17:09:51.834944,43,-45.9
3eb6d3,-30,-34,472548858,2020-07-13 17:09:52.099069,30,-79.2
22052d,-14,-33,475521050,2020-07-13 17:09:52.394574,17,-43.2
22052d,-27,-46,476307326,2020-07-13 17:09:52.475349,2,-49.5
ad1763,-29,-42,495189844,2020-07-13 17:09:54.362703,5,-81.9
af0f1f,-41,-44,517768775,2020-07-13 17:09:56.620836,12,-90.0
22052d,-12,-45,565118602,2020-07-13 17:10:01.354348,75,-54.9
