LAP,rssi_max,rssi_min,clk100ns,timestamp,channel,signal
47b364,-27,-45,26643244,2020-07-13 16:53:39.779900,58,-80.1
1d9201,-41,-45,33158986,2020-07-13 16:53:40.429397,17,-90.0
22052d,18,-46,82325032,2020-07-13 16:53:45.347283,3,-39.6
47b364,-26,-38,101818742,2020-07-13 16:53:47.297165,70,-79.2
98197f,-42,-45,248812287,2020-07-13 16:54:01.996706,75,-91.8
7310af,-39,-44,263588307,2020-07-13 16:54:03.472576,42,-90.9
47b364,-27,-45,297246846,2020-07-13 16:54:06.836958,76,-80.1
22052d,19,-47,309496571,2020-07-13 16:54:08.065592,9,-38.7
47b364,-25,-46,352534624,2020-07-13 16:54:12.368347,68,-78.3
22052d,-16,-45,366603790,2020-07-13 16:54:13.775103,3,-48.6
214ac6,-24,-42,385529953,2020-07-13 16:54:15.666980,6,-77.4
22052d,-9,-46,405428663,2020-07-13 16:54:17.658608,26,-51.3
9c4dfc,-41,-44,415805676,2020-07-13 16:54:18.697365,68,-91.8
22d9e1,-41,-45,419420994,2020-07-13 16:54:19.056988,40,-34.2
3d6955,-31,-45,419576900,2020-07-13 16:54:19.073238,40,-83.7
214ac6,-14,-45,423855388,2020-07-13 16:54:19.500863,76,-68.4
47b364,-27,-39,425236344,2020-07-13 16:54:19.639244,46,-80.1
214ac6,-25,-46,532655298,2020-07-13 16:54:30.380515,11,-78.3
47b364,-27,-44,539773639,2020-07-13 16:54:31.094019,34,-80.1
47b364,-27,-46,588138836,2020-07-13 16:54:35.929283,35,-58.5
598fc5,-36,-39,607049876,2020-07-13 16:54:37.821788,38,-76.5
