LAP,rssi_max,rssi_min,clk100ns,timestamp,channel,signal
b8a8b8,-29,-44,9618698,2020-07-13 17:15:07.111136,57,-81.9
22052d,-8,-33,14328279,2020-07-13 17:15:07.581144,14,-39.6
b8a8b8,-29,-45,20531561,2020-07-13 17:15:08.203149,52,-81.9
b8a8b8,-27,-44,26719082,2020-07-13 17:15:08.821521,58,-80.1
b8a8b8,-30,-45,27333312,2020-07-13 17:15:08.882402,43,-49.5
b8a8b8,-28,-45,43483439,2020-07-13 17:15:10.498652,59,-81.0
b8a8b8,-28,-46,73059687,2020-07-13 17:15:13.452167,57,-81.0
b8a8b8,-31,-46,76281805,2020-07-13 17:15:13.778292,76,-83.7
b8a8b8,-29,-44,76896132,2020-07-13 17:15:13.840167,61,-81.9
b8a8b8,-30,-44,87745428,2020-07-13 17:15:14.919436,56,-82.8
b8a8b8,-31,-45,88933211,2020-07-13 17:15:15.043674,73,-83.7
b8a8b8,-31,-46,107457815,2020-07-13 17:15:16.892183,44,-83.7
b8a8b8,-28,-45,121297247,2020-07-13 17:15:18.279560,58,-81.0
22052d,19,-43,142731706,2020-07-13 17:15:20.419696,16,-38.7
e68224,-41,-46,167014972,2020-07-13 17:15:22.850208,72,-92.7
b8a8b8,-30,-46,171082997,2020-07-13 17:15:23.257088,76,-82.8
22052d,17,-45,201682586,2020-07-13 17:15:26.318720,12,-40.5
b8a8b8,-34,-45,203122268,2020-07-13 17:15:26.465598,29,-81.9
b8a8b8,-28,-44,205485118,2020-07-13 17:15:26.697098,63,-81.0
b8a8b8,-28,-44,222133744,2020-07-13 17:15:28.364111,64,-81.0
b8a8b8,-30,-44,248535607,2020-07-13 17:15:31.003120,43,-68.4
b8a8b8,-31,-45,251058842,2020-07-13 17:15:31.257634,77,-83.7
b8a8b8,-29,-44,253623351,2020-07-13 17:15:31.513998,64,-48.6
369322,-31,-44,264970772,2020-07-13 17:15:32.648248,12,-83.7
b8a8b8,-30,-45,265749241,2020-07-13 17:15:32.728124,76,-82.8
b8a8b8,-30,-45,271298302,2020-07-13 17:15:33.282256,50,-82.8
22052d,17,-42,275980013,2020-07-13 17:15:33.745635,7,-40.5
b8a8b8,-30,-45,284098646,2020-07-13 17:15:34.559131,47,-82.8
b8a8b8,-26,-44,310705677,2020-07-13 17:15:37.222650,26,-79.2
22052d,-13,-45,351973541,2020-07-13 17:15:41.350536,4,-42.3
22052d,-7,-44,383897662,2020-07-13 17:15:44.540925,36,-39.6
c4c6ef,-41,-45,390268895,2020-07-13 17:15:45.178350,74,-91.8
b8a8b8,-29,-44,406499297,2020-07-13 17:15:46.800459,43,-81.9
22052d,19,-44,415590738,2020-07-13 17:15:47.710440,36,-38.7
369322,-29,-45,429013349,2020-07-13 17:15:49.053197,18,-81.9
b8a8b8,-27,-45,442150313,2020-07-13 17:15:50.364593,47,-80.1
b8a8b8,-32,-45,495849024,2020-07-13 17:15:55.737476,69,-84.6
b8a8b8,-31,-45,497526191,2020-07-13 17:15:55.904857,39,-83.7
b8a8b8,-31,-45,511388928,2020-07-13 17:15:57.292110,53,-83.7
b8a8b8,-31,-45,516486046,2020-07-13 17:15:57.801488,74,-83.7
b8a8b8,-31,-44,526826593,2020-07-13 17:15:58.833748,37,-83.7
b8a8b8,-29,-38,559689013,2020-07-13 17:16:02.119880,54,-81.9
22052d,-6,-45,566273277,2020-07-13 17:16:02.778506,13,-40.5
b8a8b8,-30,-46,571987398,2020-07-13 17:16:03.352011,66,-82.8
b8a8b8,-30,-45,573861731,2020-07-13 17:16:03.544260,68,-79.2
b8a8b8,-31,-45,576427035,2020-07-13 17:16:03.797262,55,-83.7
b8a8b8,-27,-44,584687636,2020-07-13 17:16:04.616016,63,-80.1
b8a8b8,-30,-44,586513508,2020-07-13 17:16:04.802139,65,-51.3
b8a8b8,-26,-44,597488292,2020-07-13 17:16:05.900773,60,-79.2
b8a8b8,-28,-46,612262427,2020-07-13 17:16:07.379278,59,-78.3
b8a8b8,-28,-46,628100330,2020-07-13 17:16:08.962158,75,-81.0
