LAP,rssi_max,rssi_min,clk100ns,timestamp,channel,signal
22052d,17,-47,29719374,2020-07-13 17:21:34.065953,77,-40.5
b39e14,-25,-38,91443953,2020-07-13 17:21:40.234113,28,-78.3
22052d,-4,-44,100288163,2020-07-13 17:21:41.121880,21,-41.4
1eae67,-40,-44,101949225,2020-07-13 17:21:41.291252,70,-90.9
22052d,-8,-39,121752103,2020-07-13 17:21:43.266130,11,-45.9
22052d,-18,-44,124549585,2020-07-13 17:21:43.550759,77,-39.6
22052d,-3,-44,197173325,2020-07-13 17:21:50.810805,23,-43.2
f1c0e3,-42,-45,245004710,2020-07-13 17:21:55.595085,71,-92.7
22052d,-5,-40,261573225,2020-07-13 17:21:57.250974,40,-39.6
22052d,-8,-40,357883684,2020-07-13 17:22:06.882770,10,-44.1
22052d,17,-44,374651311,2020-07-13 17:22:08.562286,11,-40.5
22052d,-1,-45,418370402,2020-07-13 17:22:12.930315,23,-41.4
22052d,-31,-46,434762295,2020-07-13 17:22:14.571195,71,-83.7
369322,-31,-45,446588413,2020-07-13 17:22:15.753330,4,-80.1
369322,-29,-44,448714633,2020-07-13 17:22:15.967455,6,-81.9
369322,-31,-45,454676876,2020-07-13 17:22:16.561834,12,-79.2
22052d,-6,-46,477168419,2020-07-13 17:22:18.812349,66,-38.7
22052d,17,-47,495049855,2020-07-13 17:22:20.602982,5,-40.5
b6cba5,-37,-41,496726695,2020-07-13 17:22:20.767240,54,-89.1
22052d,-5,-44,503332145,2020-07-13 17:22:21.429238,45,-40.5
22052d,-7,-38,509082276,2020-07-13 17:22:21.999762,19,-43.2
22052d,19,-44,535373505,2020-07-13 17:22:24.633639,77,-38.7
22052d,-11,-41,559480016,2020-07-13 17:22:27.044147,22,-41.4
22052d,17,-45,563536092,2020-07-13 17:22:27.450274,26,-40.5
22052d,-12,-45,570129202,2020-07-13 17:22:28.106156,17,-44.1
