LAP,rssi_max,rssi_min,clk100ns,timestamp,channel,signal
b8a8b8,-31,-46,11515323,2020-07-13 17:10:18.868347,27,-83.7
369322,-26,-45,31322622,2020-07-13 17:10:20.848487,47,-79.2
b8a8b8,-35,-45,53473208,2020-07-13 17:10:23.064893,69,-87.3
369322,-29,-44,59785682,2020-07-13 17:10:23.696889,28,-81.9
22052d,3,-45,65586985,2020-07-13 17:10:24.276643,2,-53.1
369322,-26,-45,70459758,2020-07-13 17:10:24.765027,23,-79.2
369322,-26,-43,101297577,2020-07-13 17:10:27.848299,38,-79.2
369322,-30,-44,90034666,2020-07-13 17:10:26.722162,11,-67.5
22052d,-7,-45,170030143,2020-07-13 17:10:34.722740,12,-53.1
369322,-24,-41,208960107,2020-07-13 17:10:38.615163,35,-77.4
369322,-27,-43,211872833,2020-07-13 17:10:38.905895,22,-52.2
22052d,-2,-43,282214519,2020-07-13 17:10:45.940483,45,-56.7
369322,-26,-43,295013808,2020-07-13 17:10:47.221726,42,-79.2
9e8b33,-37,-46,308062834,2020-07-13 17:10:48.526110,71,-38.7
b8a8b8,-33,-45,312424971,2020-07-13 17:10:48.962993,28,-85.5
22052d,0,-46,328502684,2020-07-13 17:10:50.570760,44,-54.0
369322,-26,-45,335304484,2020-07-13 17:10:51.249761,35,-79.2
b8a8b8,-30,-44,361100214,2020-07-13 17:10:53.828288,29,-82.8
b8a8b8,-31,-45,366100381,2020-07-13 17:10:54.330790,50,-83.7
b8a8b8,-31,-46,366264379,2020-07-13 17:10:54.347925,50,-83.7
369322,-26,-44,369727422,2020-07-13 17:10:54.695056,22,-79.2
b8a8b8,-32,-46,375027279,2020-07-13 17:10:55.224303,43,-84.6
22052d,6,-47,384469522,2020-07-13 17:10:56.166308,21,-50.4
22052d,6,0,391234428,2020-07-13 17:10:56.840939,12,-50.4
47b364,-28,-48,436737903,2020-07-13 17:11:01.394480,73,-81.0
369322,-28,-45,477393799,2020-07-13 17:11:05.459279,19,-81.0
5efffd,-38,-43,497135232,2020-07-13 17:11:07.431281,7,-82.8
369322,-26,-46,501244744,2020-07-13 17:11:07.843052,43,-56.7
22052d,-2,-40,511625344,2020-07-13 17:11:08.882422,6,-54.0
369322,-26,-46,576173332,2020-07-13 17:11:15.335486,23,-79.2
22052d,-5,-44,595623124,2020-07-13 17:11:17.282745,11,-56.7
