LAP,rssi_max,rssi_min,clk100ns,timestamp,channel,signal
b8a8b8,-31,-46,8531439,2020-07-13 17:10:18.271635,40,-58.5
b8a8b8,-31,-44,66031871,2020-07-13 17:10:24.023280,66,-72.0
b8a8b8,-31,-44,73732698,2020-07-13 17:10:24.794031,42,-83.7
b8a8b8,-29,-46,84734715,2020-07-13 17:10:25.894172,37,-81.0
4d96f1,-34,-37,204543799,2020-07-13 17:10:37.867219,78,-81.9
37d76e,1,-36,227855603,2020-07-13 17:10:40.204980,38,-54.0
b8a8b8,-30,-46,246934913,2020-07-13 17:10:42.114859,73,-82.8
b8a8b8,-31,-44,247336109,2020-07-13 17:10:42.153982,26,-83.7
b8a8b8,-29,-44,329234945,2020-07-13 17:10:50.343399,29,-81.9
b8a8b8,-31,-44,335734664,2020-07-13 17:10:50.993526,67,-83.7
b8a8b8,-29,-45,337335310,2020-07-13 17:10:51.155771,37,-81.9
b8a8b8,-28,-45,343999933,2020-07-13 17:10:51.825532,75,-72.0
b8a8b8,-29,-45,359548882,2020-07-13 17:10:53.377164,59,-81.9
b8a8b8,-34,-45,397635468,2020-07-13 17:10:57.183687,50,-86.4
b8a8b8,-35,-42,436838066,2020-07-13 17:11:01.104692,26,-84.6
b8a8b8,-30,-45,453237671,2020-07-13 17:11:02.743828,74,-82.8
b8a8b8,-30,-44,461723988,2020-07-13 17:11:03.592470,35,-82.8
b8a8b8,-25,-37,488937905,2020-07-13 17:11:06.311223,78,-72.0
47b364,-24,-44,500667452,2020-07-13 17:11:07.487221,58,-77.4
b8a8b8,-29,-44,502537484,2020-07-13 17:11:07.677886,60,-81.9
22052d,-9,-46,541378726,2020-07-13 17:11:11.559359,4,-63.9
b8a8b8,-28,-45,584538199,2020-07-13 17:11:15.870143,63,-81.0
