LAP,rssi_max,rssi_min,clk100ns,timestamp,channel,signal
22052d,19,-43,44086140,2020-07-13 17:10:22.061795,44,-38.7
22052d,-24,-46,75452482,2020-07-13 17:10:25.200935,12,-39.6
22052d,-12,-45,146415794,2020-07-13 17:10:32.297986,20,-66.6
22052d,17,-32,153444787,2020-07-13 17:10:32.999481,11,-40.5
22052d,-15,-41,183150077,2020-07-13 17:10:35.970625,9,-37.8
22052d,17,-45,217281746,2020-07-13 17:10:39.384276,75,-40.5
22052d,-12,-43,243451668,2020-07-13 17:10:41.998664,22,-40.5
22052d,19,-45,283729896,2020-07-13 17:10:46.025946,15,-38.7
47b364,-27,-46,324658284,2020-07-13 17:10:50.120088,40,-80.1
22052d,-13,-47,327073630,2020-07-13 17:10:50.365961,74,-38.7
22052d,19,-42,340855500,2020-07-13 17:10:51.740597,9,-38.7
22052d,-8,-45,375259204,2020-07-13 17:10:55.181116,75,-40.5
22052d,-20,-41,385310909,2020-07-13 17:10:56.184623,6,-37.8
22052d,-24,-45,402108713,2020-07-13 17:10:57.865260,7,-40.5
22052d,19,-45,414214812,2020-07-13 17:10:59.076262,19,-38.7
22052d,19,-45,435676449,2020-07-13 17:11:01.221776,9,-38.7
22052d,19,-45,518751937,2020-07-13 17:11:09.531207,76,-38.7
22052d,18,-45,599949217,2020-07-13 17:11:17.647629,15,-39.6
22052d,20,-45,601811498,2020-07-13 17:11:17.837253,17,-37.8
22052d,-5,-45,602406119,2020-07-13 17:11:17.901879,2,-60.3
