LAP,rssi_max,rssi_min,clk100ns,timestamp,channel,signal
369322,-28,-44,27199025,2020-07-13 17:25:11.334040,11,-81.0
22052d,-1,-38,29181801,2020-07-13 17:25:11.533415,13,-56.7
369322,-28,-46,64435373,2020-07-13 17:25:15.056963,17,-81.0
369322,-29,-45,90088106,2020-07-13 17:25:17.624470,11,-80.1
22052d,-1,-44,120338214,2020-07-13 17:25:20.648634,41,-53.1
04ef73,-40,-43,123941241,2020-07-13 17:25:21.004502,13,-66.6
369322,-29,-45,106836988,2020-07-13 17:25:19.301233,12,-74.7
22052d,5,-45,136893117,2020-07-13 17:25:22.304886,42,-37.8
369322,-33,-45,252988294,2020-07-13 17:25:33.910615,0,-75.6
369322,-31,-45,402388124,2020-07-13 17:25:48.851143,7,-83.7
22052d,-1,-46,451827282,2020-07-13 17:25:53.797802,25,-56.7
22052d,-11,-44,502972869,2020-07-13 17:25:58.909725,13,-58.5
22052d,-6,-45,509665381,2020-07-13 17:25:59.581108,4,-39.6
369322,-27,-45,513752885,2020-07-13 17:25:59.989608,8,-64.8
6a1088,-41,-46,557149069,2020-07-13 17:26:04.328022,67,-91.8
369322,-30,-46,571141139,2020-07-13 17:26:05.729914,2,-82.8
a2999d,-6,-8,589013708,2020-07-13 17:26:07.515193,20,-61.2
369322,-26,-44,601955078,2020-07-13 17:26:08.809316,17,-79.2
22052d,-2,-46,610650516,2020-07-13 17:26:09.679225,10,-57.6
22052d,-3,-38,625588753,2020-07-13 17:26:11.175484,9,-58.5
