LAP,rssi_max,rssi_min,clk100ns,timestamp,channel,signal
22052d,-4,-45,43798049,2020-07-13 17:25:13.054541,12,-59.4
b8a8b8,-29,-44,61373076,2020-07-13 17:25:14.814547,77,-81.9
22052d,-6,-45,98258910,2020-07-13 17:25:18.502208,19,-61.2
22052d,-7,-45,120322268,2020-07-13 17:25:20.708589,41,-57.6
22052d,-9,-44,155352306,2020-07-13 17:25:24.213467,13,-63.9
b8a8b8,-24,-34,156860785,2020-07-13 17:25:24.364504,62,-77.4
b8a8b8,-29,-46,159147164,2020-07-13 17:25:24.593464,64,-81.9
b8a8b8,-32,-47,181921339,2020-07-13 17:25:26.867225,71,-84.6
b8a8b8,-28,-45,202523609,2020-07-13 17:25:28.927234,76,-56.7
b8a8b8,-34,-45,213396675,2020-07-13 17:25:30.014370,71,-86.4
b8a8b8,-29,-44,216174099,2020-07-13 17:25:30.296120,58,-81.9
b8a8b8,-28,-45,248960225,2020-07-13 17:25:33.574134,75,-81.0
b8a8b8,-29,-46,278435368,2020-07-13 17:25:36.520266,73,-81.9
b8a8b8,-31,-44,290160169,2020-07-13 17:25:37.695523,53,-83.7
694ffd,-39,-44,290421382,2020-07-13 17:25:37.722397,6,-88.2
22052d,-6,-31,298527048,2020-07-13 17:25:38.531278,14,-61.2
b8a8b8,-31,-42,310600106,2020-07-13 17:25:39.736783,26,-83.7
b8a8b8,-31,-45,323798292,2020-07-13 17:25:41.056667,55,-83.7
d2c1e0,-41,-45,359676678,2020-07-13 17:25:44.643804,12,-81.0
22052d,-2,-40,365951265,2020-07-13 17:25:45.272179,18,-57.6
b8a8b8,-28,-45,375550075,2020-07-13 17:25:46.233187,75,-81.0
22052d,-9,-44,375987525,2020-07-13 17:25:46.279067,28,-63.9
b8a8b8,-27,-36,394161042,2020-07-13 17:25:48.090194,78,-80.1
b8a8b8,-28,-46,413801449,2020-07-13 17:25:50.057719,66,-81.0
b8a8b8,-32,-45,415374741,2020-07-13 17:25:50.214828,36,-49.5
369322,-30,-45,420936269,2020-07-13 17:25:50.770204,10,-82.8
b8a8b8,-28,-44,437364501,2020-07-13 17:25:52.413605,58,-81.0
b8a8b8,-28,-45,439226778,2020-07-13 17:25:52.598586,60,-81.0
22052d,-8,-44,452556386,2020-07-13 17:25:53.933841,10,-60.3
22052d,-8,-46,461335532,2020-07-13 17:25:54.811846,3,-63.0
b8a8b8,-29,-45,466977317,2020-07-13 17:25:55.373973,56,-81.9
22052d,-7,-45,469324635,2020-07-13 17:25:55.613854,11,-62.1
b8a8b8,-28,-47,491762415,2020-07-13 17:25:57.855985,65,-81.0
b8a8b8,-31,-44,497800862,2020-07-13 17:25:58.455616,71,-83.7
b8a8b8,-31,-46,502174882,2020-07-13 17:25:58.895116,28,-83.7
b8a8b8,-28,-46,503688049,2020-07-13 17:25:59.048511,77,-81.0
22052d,-8,-42,507824386,2020-07-13 17:25:59.461865,2,-63.0
22052d,-13,-44,532643051,2020-07-13 17:26:01.942131,11,-67.5
b8a8b8,-28,-45,549150482,2020-07-13 17:26:03.595013,59,-81.0
b8a8b8,-31,-45,560963854,2020-07-13 17:26:04.772266,71,-54.0
22052d,-9,-38,566211710,2020-07-13 17:26:05.299769,13,-63.9
b8a8b8,-31,-42,575802309,2020-07-13 17:26:06.258521,70,-83.7
b8a8b8,-29,-46,624963991,2020-07-13 17:26:11.175417,56,-81.9
b8a8b8,-27,-44,645138926,2020-07-13 17:26:13.191927,76,-80.1
