x,y,timestamp,LAP
1.9418518538986487,3.058152279510641,2020-07-13 14:54:19.164307,369322
1.9384533200328051,3.0728247655916636,2020-07-13 14:54:29.081947,369322
3.72920324891336,3.1053168747950375,2020-07-13 14:54:49.345318,369322
1.9380290319100895,3.059120660319959,2020-07-13 14:54:16.790900,47b364
3.5080529949300927,3.1145848204816984,2020-07-13 14:54:33.505474,369322
3.058731806097209,3.0583512003036133,2020-07-13 14:54:15.107283,369322
3.102749743045953,3.069220538031459,2020-07-13 14:54:27.513325,369322
3.124858205049717,1.5424559294016862,2020-07-13 14:54:46.073297,369322
3.12354472188825,1.7951257380175207,2020-07-13 14:54:12.949145,22052d
3.108095367304767,1.8912407960708488,2020-07-13 14:54:32.243222,22052d
2.987057546949699,3.0547606721906173,2020-07-13 14:54:59.375650,22052d
2.9896056154954054,3.009276581306481,2020-07-13 14:55:00.338037,22052d
3.7676937690998944,1.3070746839233784,2020-07-13 14:54:34.389345,22052d
3.7759608954114436,1.2501801181010244,2020-07-13 14:54:33.165782,22052d
1.8745592787974212,1.8212794908253156,2020-07-13 14:55:23.836376,22052d
1.9979711988968347,1.660134457341323,2020-07-13 14:55:09.376235,22052d
3.953841194168769,1.3826983385014995,2020-07-13 14:55:09.770238,22052d
1.12079308370819,0.7424531016589904,2020-07-13 14:55:16.687163,369322
0.8662801741388356,0.3684022130109139,2020-07-13 14:55:19.478062,369322
2.151812853425266,2.601984226231184,2020-07-13 14:54:52.453519,369322
1.3356708316016699,1.9130133310323958,2020-07-13 14:55:21.415459,369322
1.9506393807805384,1.9501006481133185,2020-07-13 14:55:23.404105,369322
3.019999593874845,0.6188392986145219,2020-07-13 14:54:54.487016,369322
3.112549991012636,1.609804422245514,2020-07-13 14:54:44.994406,47b364
1.8895308417001018,1.365799303131498,2020-07-13 14:54:20.204951,47b364
3.1093720967937863,1.6398289591552486,2020-07-13 14:54:16.347175,47b364
1.9863245920091581,1.9893566200971873,2020-07-13 14:54:34.513472,47b364
3.0010887104229194,3.0141938078390362,2020-07-13 14:54:49.672865,47b364
1.971179238520216,1.9180765171140481,2020-07-13 14:55:12.068950,369322
4.657032789779713,0.4945175234371616,2020-07-13 14:55:43.522889,369322
3.851229935059302,1.49365527100452,2020-07-13 14:55:50.741620,369322
3.221776336627975,1.7185196214882483,2020-07-13 14:55:22.192086,22052d
3.064070813775017,1.9189465286026515,2020-07-13 14:56:09.978714,369322
1.963747596688046,3.0358958807659806,2020-07-13 14:55:55.733723,22052d
1.941835236444524,3.058164616828183,2020-07-13 14:55:38.845692,22052d
1.9420408226946628,3.0579553341781236,2020-07-13 14:55:46.646851,22052d
2.0748307555996814,2.9246802234191023,2020-07-13 14:55:58.260780,22052d
1.9418707707360725,3.058129117219073,2020-07-13 14:55:38.203785,22052d
3.198574426114851,3.96067184079397,2020-07-13 14:55:46.115512,369322
3.0608283278881503,3.067570851280086,2020-07-13 14:55:36.842527,369322
1.9566554015729904,3.0429525599503493,2020-07-13 14:55:55.196032,22052d
3.0892797416703193,1.8814900555345977,2020-07-13 14:56:22.298565,22052d
3.172278137885623,1.8704780685941944,2020-07-13 14:55:20.812581,47b364
2.2475720263454737,2.4991596620345455,2020-07-13 14:55:56.201600,47b364
3.041015191353864,2.0553220862815103,2020-07-13 14:55:29.810100,47b364
0.8574392893358955,4.852794476722836,2020-07-13 14:55:35.826863,47b364
1.9838565255722045,2.951559843466162,2020-07-13 14:55:50.830496,47b364
1.796066344518961,2.0093878198382793,2020-07-13 14:56:11.797600,47b364
1.7975287259916768,2.006753970094295,2020-07-13 14:56:12.010600,47b364
1.9327620433538522,1.9358045056860853,2020-07-13 14:56:46.745634,47b364
1.726777141124063,2.025789677254212,2020-07-13 14:56:10.378853,47b364
3.0774762529875255,1.9099466195776675,2020-07-13 14:56:04.310812,22052d
3.078525453767947,1.9075821211848596,2020-07-13 14:56:06.364951,22052d
3.073583589988882,1.937585800745367,2020-07-13 14:56:18.791963,22052d
3.1855070932485106,1.9135277926403995,2020-07-13 14:56:29.655586,22052d
3.061897469359999,1.9396382888061128,2020-07-13 14:56:10.945352,22052d
2.6166986022228724,1.2629054783095754,2020-07-13 14:55:59.536539,369322
1.9560894760532634,1.1308270008871462,2020-07-13 14:56:30.852382,369322
2.891947449780295,0.3802238850883723,2020-07-13 14:56:03.820185,369322
1.9179146336819095,1.1299139390434545,2020-07-13 14:56:10.344443,369322
1.9512337709128442,1.9359905725758981,2020-07-13 14:56:30.877367,369322
2.084395963132455,2.1363831827288293,2020-07-13 14:57:00.548494,369322
3.0295119684060414,2.132438805752877,2020-07-13 14:57:09.021433,369322
1.5625184129073857,3.2119557203649847,2020-07-13 14:56:54.324811,369322
3.3523580147032392,1.6019457573566196,2020-07-13 14:56:32.209010,22052d
