LAP,rssi_max,rssi_min,clk100ns,timestamp,channel,signal
b8a8b8,-34,-46,771496201,2020-07-13 14:44:55.207688,76,-86.4
369322,1,-44,781368549,2020-07-13 14:44:56.195440,7,-54.9
369322,-29,-46,781817859,2020-07-13 14:44:56.241195,39,-81.9
12637d,-36,-38,791110212,2020-07-13 14:44:57.169073,64,-79.2
22052d,13,-46,807028184,2020-07-13 14:44:58.759594,1,-44.1
369322,-28,-46,817705619,2020-07-13 14:44:59.825084,75,-69.3
22052d,1,-44,830509474,2020-07-13 14:45:01.106089,72,-54.0
369322,-23,-45,845945331,2020-07-13 14:45:02.645851,24,-76.5
369322,-24,-42,906924934,2020-07-13 14:45:08.741875,22,-77.4
369322,-30,-46,927862131,2020-07-13 14:45:10.848279,27,-81.9
22052d,1,-46,958943777,2020-07-13 14:45:13.946280,74,-54.9
47b364,-24,-47,959990173,2020-07-13 14:45:14.050775,59,-56.7
369322,-24,-46,968125060,2020-07-13 14:45:14.867036,20,-77.4
369322,-25,-46,972289304,2020-07-13 14:45:15.279162,24,-78.3
369322,-24,-40,985686781,2020-07-13 14:45:16.620292,6,-77.4
22052d,15,-46,1007493489,2020-07-13 14:45:18.802464,75,-42.3
369322,-27,-44,1018427006,2020-07-13 14:45:19.891580,23,-80.1
22052d,-1,-10,1042008068,2020-07-13 14:45:22.247067,15,-56.7
369322,-30,-46,1068716129,2020-07-13 14:45:24.924459,73,-79.2
cfa474,-31,-48,1078391003,2020-07-13 14:45:25.890587,51,-76.5
369322,-27,-47,1127091396,2020-07-13 14:45:30.761622,5,-80.1
369322,-26,-46,1130803520,2020-07-13 14:45:31.128616,9,-79.2
82db20,-37,-39,1166467200,2020-07-13 14:45:34.697882,13,-79.2
369322,-27,-46,1379894628,2020-07-13 14:45:56.040868,5,-80.1
369322,-23,-46,1427586328,2020-07-13 14:46:00.810514,21,-76.5
369322,-30,-47,1453584492,2020-07-13 14:46:03.407783,47,-82.8
b8a8b8,-34,-46,1472913642,2020-07-13 14:46:05.342410,35,-85.5
369322,-25,-46,1473724093,2020-07-13 14:46:05.425538,20,-78.3
369322,-28,-46,1498585578,2020-07-13 14:46:07.908180,29,-81.0
369322,-29,-46,1498697512,2020-07-13 14:46:07.921181,29,-81.0
369322,-27,-46,1534922826,2020-07-13 14:46:11.544818,18,-80.1
77f683,-43,-48,1557465217,2020-07-13 14:46:13.800592,72,-74.7
369322,-14,-46,1566761770,2020-07-13 14:46:14.728337,18,-68.4
22052d,3,-47,1641232422,2020-07-13 14:46:22.176997,77,-53.1
22052d,6,-47,1682404986,2020-07-13 14:46:26.288519,55,-50.4
70270f,-37,-45,1690028492,2020-07-13 14:46:27.058905,31,-69.3
74115b,-42,-47,1735738086,2020-07-13 14:46:31.624174,45,-43.2
369322,-31,-45,1797840537,2020-07-13 14:46:37.835592,28,-83.7
e3583a,-36,-40,1799722820,2020-07-13 14:46:38.027955,30,-87.3
22052d,10,-47,1834829189,2020-07-13 14:46:41.534843,2,-42.3
80d3d0,-40,-42,1918700930,2020-07-13 14:46:49.918635,54,-90.0
369322,-31,-46,1919443224,2020-07-13 14:46:49.997142,39,-75.6
369322,-30,-46,1932043000,2020-07-13 14:46:51.259391,36,-82.8
369322,-30,-45,1953879642,2020-07-13 14:46:53.443026,26,-82.8
369322,-29,-45,1982683092,2020-07-13 14:46:56.321920,39,-81.9
c20729,-37,-45,1991222039,2020-07-13 14:46:57.173572,32,-89.1
22052d,5,-45,1991615136,2020-07-13 14:46:57.214926,64,-51.3
adf781,-42,-46,1993158943,2020-07-13 14:46:57.373804,2,-92.7
369322,-29,-46,2000005118,2020-07-13 14:46:58.053803,25,-81.9
369322,-22,-47,2027906093,2020-07-13 14:47:00.845223,21,-75.6
369322,-29,-45,2032842642,2020-07-13 14:47:01.338071,42,-81.9
369322,-28,-46,2033969462,2020-07-13 14:47:01.454818,27,-81.0
369322,-28,-46,2072005568,2020-07-13 14:47:05.255228,18,-80.1
b8a8b8,-35,-46,2080082779,2020-07-13 14:47:06.063225,26,-82.8
369322,-30,-46,2103608394,2020-07-13 14:47:08.417108,18,-81.0
22052d,8,-45,2144110962,2020-07-13 14:47:12.467376,11,-43.2
369322,-30,-45,2150305329,2020-07-13 14:47:13.086129,17,-82.8
369322,-32,-46,2156043263,2020-07-13 14:47:13.657510,23,-84.6
369322,-30,-49,2169083197,2020-07-13 14:47:14.965519,20,-82.8
369322,-30,-48,2183721433,2020-07-13 14:47:16.425649,19,-82.8
369322,-31,-46,2185619857,2020-07-13 14:47:16.617292,21,-83.7
621fec,-39,-44,2233178936,2020-07-13 14:47:21.379926,5,-85.5
9e8b33,-32,-46,2270911016,2020-07-13 14:47:25.141685,43,-82.8
369322,-27,-44,2272472189,2020-07-13 14:47:25.300814,13,-80.1
369322,-23,-49,2278770768,2020-07-13 14:47:25.926945,19,-76.5
369322,-26,-45,2285420767,2020-07-13 14:47:26.592824,10,-79.2
b8a8b8,-33,-45,2307420546,2020-07-13 14:47:28.791083,32,-85.5
47b364,-29,-46,2317494677,2020-07-13 14:47:29.800589,42,-81.9
22052d,7,-46,2325516028,2020-07-13 14:47:30.603216,50,-49.5
369322,-26,-45,2371247827,2020-07-13 14:47:35.173991,17,-79.2
369322,-27,-47,2430539564,2020-07-13 14:47:41.102400,13,-79.2
369322,-26,-47,2432449602,2020-07-13 14:47:41.294394,15,-79.2
22052d,7,-46,2442408227,2020-07-13 14:47:42.292781,25,-49.5
22052d,12,3,2463091073,2020-07-13 14:47:44.360789,77,-45.0
369322,-26,-40,2471489464,2020-07-13 14:47:45.199312,38,-79.2
22052d,6,-48,2498221046,2020-07-13 14:47:47.874428,49,-50.4
47b364,-28,-46,2520009839,2020-07-13 14:47:50.051583,71,-54.0
369322,-24,-46,2611453281,2020-07-13 14:47:59.198989,20,-77.4
369322,-31,-48,2617178287,2020-07-13 14:47:59.768112,73,-83.7
452ae0,-28,-42,2618082234,2020-07-13 14:47:59.860619,11,-57.6
369322,-33,-48,2639917888,2020-07-13 14:48:02.043248,1,-85.5
369322,-25,-44,2690644059,2020-07-13 14:48:07.116277,36,-78.3
22052d,11,-51,2719604304,2020-07-13 14:48:10.012416,2,-45.9
b5dbc3,-44,-47,2730794129,2020-07-13 14:48:11.128804,76,-93.6
369322,-32,-47,2734758632,2020-07-13 14:48:11.526679,1,-84.6
369322,-30,-46,2736544663,2020-07-13 14:48:11.708543,3,-82.8
369322,-27,-46,2825982586,2020-07-13 14:48:20.647722,29,-80.1
537a01,-42,-47,2852089318,2020-07-13 14:48:23.258736,8,-83.7
369322,-23,-47,2878860622,2020-07-13 14:48:25.937746,19,-76.5
369322,-26,-47,2883036680,2020-07-13 14:48:26.354252,23,-79.2
369322,-26,-41,2900461178,2020-07-13 14:48:28.096265,9,-79.2
369322,-31,-48,2918234781,2020-07-13 14:48:29.875657,74,-81.9
502c25,-40,-45,2941511087,2020-07-13 14:48:32.204781,34,-87.3
369322,-25,-40,2963023139,2020-07-13 14:48:34.356162,24,-78.3
369322,-27,-46,3119628557,2020-07-13 14:48:50.013496,7,-80.1
369322,-26,-47,3156627278,2020-07-13 14:48:53.712764,28,-79.2
47b364,-26,-48,3179625401,2020-07-13 14:48:56.014647,67,-76.5
369322,-22,-46,3195101052,2020-07-13 14:48:57.564664,19,-75.6
22052d,9,-46,3227336769,2020-07-13 14:49:00.785673,4,-47.7
22052d,0,-45,3234812431,2020-07-13 14:49:01.534549,59,-55.8
369322,-24,-35,3237527856,2020-07-13 14:49:01.804679,14,-51.3
8c1f7c,-41,-47,3275603483,2020-07-13 14:49:05.612952,5,-92.7
369322,-28,-48,28791778,2020-07-13 14:49:08.612087,3,-78.3
369322,-31,-46,41378903,2020-07-13 14:49:09.869111,0,-66.6
369322,-23,-43,63439553,2020-07-13 14:49:12.075108,22,-76.5
47b364,-24,-43,90673659,2020-07-13 14:49:14.800493,65,-77.4
369322,-25,-45,189665758,2020-07-13 14:49:24.698791,22,-74.7
22052d,8,-47,204408093,2020-07-13 14:49:26.171930,21,-48.6
22052d,1,-46,212806197,2020-07-13 14:49:27.012315,61,-54.9
369322,-26,-46,244004970,2020-07-13 14:49:30.132074,29,-54.9
216f3f,-43,-48,257708079,2020-07-13 14:49:31.503701,11,-81.9
369322,-25,-38,260877658,2020-07-13 14:49:31.822956,30,-78.3
369322,-30,-47,288093302,2020-07-13 14:49:34.540721,73,-81.9
369322,-28,-45,289228972,2020-07-13 14:49:34.654351,11,-75.6
369322,-25,-47,295531084,2020-07-13 14:49:35.284722,17,-78.3
369322,-27,-40,330069332,2020-07-13 14:49:38.740242,36,-80.1
22052d,-6,-44,348475359,2020-07-13 14:49:40.579517,7,-61.2
369322,-29,-46,348731332,2020-07-13 14:49:40.606509,7,-81.9
22052d,1,-47,385091833,2020-07-13 14:49:44.241525,75,-49.5
47b364,-26,-44,435950628,2020-07-13 14:49:49.327917,31,-79.2
369322,-28,-46,445257710,2020-07-13 14:49:50.258551,9,-75.6
369322,-28,-46,460331804,2020-07-13 14:49:51.766181,8,-79.2
369322,-26,-46,474846046,2020-07-13 14:49:53.219436,7,-57.6
0f8301,-42,-46,476635322,2020-07-13 14:49:53.400696,56,-79.2
369322,-26,-46,516708590,2020-07-13 14:49:57.404587,17,-79.2
369322,-27,-41,521319747,2020-07-13 14:49:57.868337,6,-54.0
369322,-25,-46,562269662,2020-07-13 14:50:01.958108,31,-72.0
369322,-29,-46,568008083,2020-07-13 14:50:02.536742,37,-81.9
369322,-27,-45,599833799,2020-07-13 14:50:05.718750,37,-80.1
369322,-28,-46,601307006,2020-07-13 14:50:05.866127,7,-81.0
369322,-25,-40,616157148,2020-07-13 14:50:07.351008,6,-78.3
0e149f,-42,-47,635250640,2020-07-13 14:50:09.260332,41,-87.3
369322,-29,-46,684558263,2020-07-13 14:50:14.190678,27,-81.9
369322,-24,-46,817759806,2020-07-13 14:50:27.510738,18,-77.4
22052d,10,-43,841299766,2020-07-13 14:50:29.870626,10,-46.8
47b364,-26,-44,915915578,2020-07-13 14:50:37.336291,37,-79.2
369322,-24,-46,1002700392,2020-07-13 14:50:46.011474,29,-75.6
369322,-27,-45,1033088480,2020-07-13 14:50:49.049726,12,-80.1
369322,-31,-46,1048035832,2020-07-13 14:50:50.543985,43,-82.8
715831,-42,-47,1063391309,2020-07-13 14:50:52.082366,74,-91.8
c66619,-35,-39,1064310083,2020-07-13 14:50:52.176117,59,-73.8
609816,-36,-44,1092086726,2020-07-13 14:50:54.950255,8,-79.2
369322,-26,-46,1116340622,2020-07-13 14:50:57.375144,32,-68.4
369322,-27,-46,1122964923,2020-07-13 14:50:58.038147,23,-80.1
369322,-28,-45,1202967193,2020-07-13 14:51:06.039184,24,-81.0
22052d,5,-46,1309388082,2020-07-13 14:51:16.683364,4,-51.3
369322,-26,-47,1342020626,2020-07-13 14:51:19.944133,21,-79.2
3af00f,-41,-46,1404058712,2020-07-13 14:51:26.150657,4,-92.7
369322,-26,-46,1424018659,2020-07-13 14:51:28.143924,24,-79.2
369322,-29,-48,1426168832,2020-07-13 14:51:28.361551,26,-81.9
369322,-26,-46,1435044297,2020-07-13 14:51:29.248806,19,-79.2
b8a8b8,-34,-46,1488824347,2020-07-13 14:51:34.626830,73,-54.9
22052d,15,-41,1554836466,2020-07-13 14:51:41.228615,60,-42.3
369322,-1,-39,1588283784,2020-07-13 14:51:44.571128,30,-56.7
70485e,-26,-46,1638152528,2020-07-13 14:51:49.556032,1,-74.7
70485e,-31,-46,1652789703,2020-07-13 14:51:51.021789,47,-83.7
369322,-27,-47,1710446472,2020-07-13 14:51:56.789208,26,-80.1
369322,-26,-47,1818347993,2020-07-13 14:52:07.578121,23,-79.2
369322,-26,-46,1829136982,2020-07-13 14:52:08.657250,18,-79.2
369322,-27,-40,1904289268,2020-07-13 14:52:16.173043,30,-80.1
22052d,17,-46,1949079883,2020-07-13 14:52:20.651938,59,-40.5
369322,-27,-45,1995877929,2020-07-13 14:52:25.332209,11,-80.1
369322,-29,-45,2004653150,2020-07-13 14:52:26.208466,4,-81.9
22052d,7,-46,2019078849,2020-07-13 14:52:27.651343,50,-49.5
369322,-34,-46,2044924102,2020-07-13 14:52:30.236858,76,-80.1
47b364,-30,-46,2055794983,2020-07-13 14:52:31.322239,71,-82.8
22052d,14,10,2086092907,2020-07-13 14:52:34.350631,54,-43.2
369322,-26,-45,2123218113,2020-07-13 14:52:38.067539,28,-79.2
22052d,13,-46,2227401373,2020-07-13 14:52:48.482330,53,-44.1
f420bc,-41,-46,2263607086,2020-07-13 14:52:52.103346,42,-87.3
caab7d,-35,-46,2274708798,2020-07-13 14:52:53.211854,37,-84.6
369322,-26,-41,2283320066,2020-07-13 14:52:54.071981,30,-79.2
22052d,2,-40,2382545080,2020-07-13 14:53:03.997407,66,-43.2
f2380d,-43,-46,2427711554,2020-07-13 14:53:08.511801,48,-92.7
2197a5,-42,-45,2430440073,2020-07-13 14:53:08.784057,35,-53.1
b8a8b8,-31,-45,2469033839,2020-07-13 14:53:12.646823,26,-83.7
22052d,4,-44,2528517564,2020-07-13 14:53:18.593729,54,-44.1
