LAP,rssi_max,rssi_min,clk100ns,timestamp,channel,signal
22052d,9,-46,2709080305,2020-07-13 14:47:48.288974,7,-47.7
676e11,-42,-45,2746494446,2020-07-13 14:47:52.031747,13,-85.5
22052d,-14,-45,2816009000,2020-07-13 14:47:58.981409,51,-68.4
22052d,4,-46,2826116030,2020-07-13 14:47:59.995167,61,-52.2
22052d,11,-44,2833252348,2020-07-13 14:48:00.707801,5,-45.9
22052d,2,-44,2872010427,2020-07-13 14:48:04.583822,28,-54.0
369322,-31,-45,2878972350,2020-07-13 14:48:05.280956,19,-77.4
1041c5,-40,-45,2900826064,2020-07-13 14:48:07.465093,41,-83.7
22052d,4,-36,2929684888,2020-07-13 14:48:10.349603,54,-52.2
e799f3,-20,-34,2953711660,2020-07-13 14:48:12.751743,78,-73.8
e799f3,-16,-45,2971759662,2020-07-13 14:48:14.558254,17,-70.2
369322,-31,-45,2977974817,2020-07-13 14:48:15.178507,23,-81.9
b8a8b8,-33,-45,3049024630,2020-07-13 14:48:22.281926,31,-84.6
b8a8b8,-30,-45,3065713755,2020-07-13 14:48:23.951436,32,-74.7
369322,-29,-44,3072712437,2020-07-13 14:48:24.652944,23,-81.9
22052d,4,-46,3106113552,2020-07-13 14:48:27.991711,25,-49.5
22052d,4,-45,3110037964,2020-07-13 14:48:28.385861,29,-48.6
47b364,-27,-42,3167085932,2020-07-13 14:48:34.090618,70,-54.0
369322,-29,-45,3176213864,2020-07-13 14:48:35.001126,16,-81.9
b8a8b8,-31,-43,3181215096,2020-07-13 14:48:35.501630,37,-79.2
369322,-28,-45,3188240411,2020-07-13 14:48:36.206767,28,-81.0
c0e794,-34,-45,3256080387,2020-07-13 14:48:42.987427,17,-86.4
22052d,6,-42,70076284,2020-07-13 14:48:52.069981,13,-50.4
22052d,7,-44,82812887,2020-07-13 14:48:53.342736,10,-49.5
22052d,12,-47,82832892,2020-07-13 14:48:53.345374,10,-45.0
22052d,7,-33,86877105,2020-07-13 14:48:53.752239,14,-49.5
22052d,10,-36,95689280,2020-07-13 14:48:54.628617,7,-46.8
22052d,13,-43,95709270,2020-07-13 14:48:54.630779,7,-44.1
22052d,7,-42,173675482,2020-07-13 14:49:02.429417,6,-49.5
fb3095,-37,-45,199905964,2020-07-13 14:49:05.050823,32,-71.1
22052d,6,-40,303630826,2020-07-13 14:49:15.423886,57,-50.4
896a89,-36,-43,322028367,2020-07-13 14:49:17.265911,28,-88.2
22052d,3,-33,324547918,2020-07-13 14:49:17.518633,62,-53.1
22052d,9,-44,348584631,2020-07-13 14:49:19.919402,7,-47.7
22052d,8,-44,361285254,2020-07-13 14:49:21.193799,4,-48.6
3cbff9,-26,-41,370790515,2020-07-13 14:49:22.143034,29,-65.7
22052d,5,-31,434822031,2020-07-13 14:49:28.543451,46,-51.3
5198fd,-41,-47,456396698,2020-07-13 14:49:30.703959,4,-90.9
369322,-31,-45,556080862,2020-07-13 14:49:40.671767,25,-83.7
22052d,10,-46,574112679,2020-07-13 14:49:42.472780,43,-46.8
07ed1f,-41,-45,605670400,2020-07-13 14:49:45.629549,43,-87.3
a79f3d,-34,-40,692697951,2020-07-13 14:49:54.331604,35,-81.0
369322,-31,-45,698942117,2020-07-13 14:49:54.958358,73,-83.7
22052d,5,-45,702910940,2020-07-13 14:49:55.356362,77,-51.3
13de13,-22,-45,708432441,2020-07-13 14:49:55.906487,51,-75.6
369322,-32,-45,725718475,2020-07-13 14:49:57.636994,5,-84.6
369322,-27,-46,728880441,2020-07-13 14:49:57.951247,24,-80.1
b8a8b8,-30,-45,822852600,2020-07-13 14:50:07.347928,39,-82.8
fcc7e2,-38,-42,834079357,2020-07-13 14:50:08.477834,66,-80.1
22052d,4,0,840078514,2020-07-13 14:50:09.070817,72,-52.2
22052d,4,-46,848909297,2020-07-13 14:50:09.954828,65,-52.2
b5f7f7,-41,-44,907196720,2020-07-13 14:50:15.785747,44,-89.1
22052d,4,-44,964467861,2020-07-13 14:50:21.512016,70,-52.2
22052d,3,-44,983469272,2020-07-13 14:50:23.412528,73,-52.2
22052d,6,-35,1034947831,2020-07-13 14:50:28.559682,14,-50.4
22052d,10,-45,1038903657,2020-07-13 14:50:28.956936,18,-46.8
22052d,1,-33,1051423380,2020-07-13 14:50:30.206192,62,-54.9
22052d,5,-35,1051443371,2020-07-13 14:50:30.208446,62,-51.3
369322,-27,-44,1096758968,2020-07-13 14:50:34.742220,44,-58.5
369322,-30,-46,1267751001,2020-07-13 14:50:51.842696,73,-82.8
369322,-28,-44,1349775410,2020-07-13 14:51:00.044745,76,-77.4
cb2ac3,-42,-45,1493080966,2020-07-13 14:51:14.374587,77,-91.8
22052d,1,-42,1542098614,2020-07-13 14:51:19.275112,63,-54.9
22052d,-4,-22,1623266291,2020-07-13 14:51:27.393535,2,-59.4
70485e,-28,-44,1641371481,2020-07-13 14:51:29.206043,20,-79.2
70485e,-27,-45,1645034570,2020-07-13 14:51:29.567813,71,-80.1
e59713,-41,-45,1806749134,2020-07-13 14:51:45.743397,43,-87.3
22052d,9,-46,1837779776,2020-07-13 14:51:48.844911,11,-47.7
369322,-30,-45,1870078024,2020-07-13 14:51:52.074429,75,-81.9
369322,-29,-46,1913182336,2020-07-13 14:51:56.385583,23,-81.9
369322,-34,-46,1923868597,2020-07-13 14:51:57.453336,18,-86.4
22052d,8,-45,2075212685,2020-07-13 14:52:12.588685,59,-48.6
369322,-31,-45,2076307452,2020-07-13 14:52:12.699429,44,-83.7
22052d,3,-45,2085290007,2020-07-13 14:52:13.596931,69,-53.1
22052d,13,-31,2086413602,2020-07-13 14:52:13.707683,7,-44.1
369322,-28,-44,2156183308,2020-07-13 14:52:20.685745,45,-81.0
22052d,5,-44,2187587125,2020-07-13 14:52:23.826000,13,-51.3
47b364,-31,-45,2215985847,2020-07-13 14:52:26.666258,73,-83.7
369322,-34,-44,2368349556,2020-07-13 14:52:41.904107,20,-86.4
22052d,5,-42,2382616033,2020-07-13 14:52:43.329230,66,-51.3
369322,-30,-44,2441023541,2020-07-13 14:52:49.171768,77,-82.8
22052d,7,-41,2458807181,2020-07-13 14:52:50.946278,16,-49.5
22052d,8,-39,2467770985,2020-07-13 14:52:51.843782,9,-48.6
22052d,-3,-38,2501338019,2020-07-13 14:52:55.202433,11,-58.5
