LAP,rssi_max,rssi_min,clk100ns,timestamp,channel,signal
369322,-30,-46,2469081493,2020-07-13 14:48:03.825689,4,-82.8
f16c0d,-43,-46,2507035668,2020-07-13 14:48:07.622096,42,-80.1
b8a8b8,-28,-49,2538579211,2020-07-13 14:48:10.774010,42,-36.9
369322,-30,-45,2547144860,2020-07-13 14:48:11.632254,3,-82.8
369322,-30,-47,2559645148,2020-07-13 14:48:12.881390,0,-82.8
526f03,-42,-48,2562489573,2020-07-13 14:48:13.169513,66,-89.1
369322,-28,-47,2585971060,2020-07-13 14:48:15.515783,26,-81.0
369322,-26,-41,2589795822,2020-07-13 14:48:15.896908,30,-39.6
b8a8b8,-29,-47,2602651453,2020-07-13 14:48:17.183919,27,-81.9
369322,-26,-47,2620511497,2020-07-13 14:48:18.970315,45,-54.9
369322,-26,-38,2621286137,2020-07-13 14:48:19.048312,30,-79.2
299b1b,-16,-47,2628588944,2020-07-13 14:48:19.777439,53,-70.2
b8a8b8,-26,-49,2635502524,2020-07-13 14:48:20.469323,44,-79.2
22052d,-8,-46,2638428525,2020-07-13 14:48:20.760070,63,-63.0
22052d,-12,-31,2657468581,2020-07-13 14:48:22.665464,66,-66.6
369322,-27,-40,2658873780,2020-07-13 14:48:22.807221,36,-76.5
4bfbf2,-31,-48,2665978758,2020-07-13 14:48:23.517600,27,-83.7
22052d,18,-50,2666461244,2020-07-13 14:48:23.566225,12,-39.6
369322,-28,-44,2690701046,2020-07-13 14:48:25.991741,36,-81.0
369322,-29,-46,2708136273,2020-07-13 14:48:27.733902,22,-81.9
369322,-28,-48,2708810844,2020-07-13 14:48:27.800757,7,-81.0
b8a8b8,-28,-48,2713304872,2020-07-13 14:48:28.250015,43,-77.4
22052d,17,-45,2719660049,2020-07-13 14:48:28.886264,2,-40.5
b8a8b8,-29,-48,2767955386,2020-07-13 14:48:33.715692,50,-68.4
369322,-26,-48,2780149988,2020-07-13 14:48:34.931189,15,-74.7
b8a8b8,-28,-46,2793592511,2020-07-13 14:48:36.277975,44,-81.0
67be26,-41,-45,2796325508,2020-07-13 14:48:36.549844,31,-86.4
22052d,18,-51,2806459347,2020-07-13 14:48:37.565715,73,-39.6
369322,-25,-45,2811752388,2020-07-13 14:48:38.093091,15,-78.3
22052d,15,-42,2829457337,2020-07-13 14:48:39.864351,1,-42.3
369322,-34,-48,2849451271,2020-07-13 14:48:41.865489,21,-83.7
369322,-30,-47,2867003972,2020-07-13 14:48:43.619881,7,-76.5
b8a8b8,-28,-46,2869379113,2020-07-13 14:48:43.859510,41,-81.0
369322,-28,-46,2878916531,2020-07-13 14:48:44.808020,19,-81.0
b8a8b8,-28,-42,2892992144,2020-07-13 14:48:46.218154,33,-78.3
369322,-27,-47,2901652191,2020-07-13 14:48:47.083780,26,-80.1
369322,-29,-48,2918078586,2020-07-13 14:48:48.727292,74,-81.9
22052d,15,-45,2929658185,2020-07-13 14:48:49.883179,54,-42.3
e799f3,-29,-46,2944279541,2020-07-13 14:48:51.347820,21,-54.9
b8a8b8,-32,-47,2949842538,2020-07-13 14:48:51.904695,74,-84.6
b8a8b8,-33,-48,2952718931,2020-07-13 14:48:52.189452,61,-72.0
e799f3,-23,-46,2957477933,2020-07-13 14:48:52.665579,50,-76.5
22052d,16,-48,2988268342,2020-07-13 14:48:55.747103,65,-41.4
47b364,-21,-48,3030278023,2020-07-13 14:48:59.947761,28,-74.7
369322,-28,-47,3072654834,2020-07-13 14:49:04.184042,23,-81.0
369322,-29,-48,3074557303,2020-07-13 14:49:04.377935,25,-81.9
22052d,-13,-16,3087938636,2020-07-13 14:49:05.713303,54,-67.5
b8a8b8,-28,-48,3105394696,2020-07-13 14:49:07.455825,40,-78.3
22052d,9,-47,3106057235,2020-07-13 14:49:07.522819,25,-47.7
b8a8b8,-28,-47,3108307706,2020-07-13 14:49:07.752200,27,-81.0
369322,-28,-46,3119683547,2020-07-13 14:49:08.887581,7,-81.0
369322,-28,-47,3123169634,2020-07-13 14:49:09.237848,26,-54.0
369322,-30,-46,3125758547,2020-07-13 14:49:09.495963,13,-77.4
369322,-24,-48,3126083741,2020-07-13 14:49:09.526711,45,-77.4
369322,-34,-48,3132719118,2020-07-13 14:49:10.190466,4,-86.4
22052d,13,-46,3134056357,2020-07-13 14:49:10.326469,53,-44.1
369322,-27,-46,3156682426,2020-07-13 14:49:12.583737,28,-80.1
b8a8b8,-30,-46,3161770757,2020-07-13 14:49:13.093890,49,-82.8
369322,-28,-48,3178295839,2020-07-13 14:49:14.745251,18,-79.2
369322,-27,-46,3202919236,2020-07-13 14:49:17.208519,27,-80.1
369322,-27,-46,3207658371,2020-07-13 14:49:17.677784,16,-76.5
22052d,3,-45,3227360934,2020-07-13 14:49:19.652796,4,-53.1
22052d,17,-37,3237653108,2020-07-13 14:49:20.680176,46,-40.5
cfe7c2,-43,-48,3246496046,2020-07-13 14:49:21.564932,39,-91.8
22052d,-6,-37,3251620994,2020-07-13 14:49:22.077187,60,-61.2
22052d,-8,-48,22420594,2020-07-13 14:49:26.836103,76,-63.0
369322,-29,-48,35583610,2020-07-13 14:49:28.154119,73,-66.6
369322,-29,-48,50559868,2020-07-13 14:49:29.653003,25,-81.9
22052d,17,-48,70451654,2020-07-13 14:49:31.642401,45,-40.5
b8a8b8,-28,-47,77484946,2020-07-13 14:49:32.348523,36,-81.0
369322,-35,-48,85759293,2020-07-13 14:49:33.172904,76,-87.3
369322,-23,-37,87560286,2020-07-13 14:49:33.350035,46,-76.5
af8c8b,-43,-48,94490724,2020-07-13 14:49:34.045535,69,-89.1
22052d,2,-44,95634722,2020-07-13 14:49:34.161040,7,-54.0
b8a8b8,-30,-48,117568756,2020-07-13 14:49:36.353680,76,-82.8
22052d,-21,-48,137632061,2020-07-13 14:49:38.361335,49,-74.7
22052d,16,-48,137652072,2020-07-13 14:49:38.363877,49,-41.4
b8a8b8,-31,-50,144870233,2020-07-13 14:49:39.083706,72,-83.7
369322,-27,-40,181960788,2020-07-13 14:49:42.792360,14,-76.5
b8a8b8,-28,-46,187008288,2020-07-13 14:49:43.297872,35,-81.0
369322,-27,-46,210521662,2020-07-13 14:49:45.649386,27,-80.1
b8a8b8,-31,-48,210797712,2020-07-13 14:49:45.678633,27,-83.7
369322,-29,-47,240233847,2020-07-13 14:49:48.619907,25,-81.9
22052d,-5,-49,250530241,2020-07-13 14:49:49.649414,67,-60.3
369322,-26,-46,259009574,2020-07-13 14:49:50.496170,28,-45.0
b8a8b8,-28,-48,319233967,2020-07-13 14:49:56.518348,41,-77.4
673327,-43,-46,347878786,2020-07-13 14:49:59.385116,22,-81.0
369322,-29,-47,357000779,2020-07-13 14:50:00.294994,47,-81.9
22052d,20,-47,385149751,2020-07-13 14:50:03.110267,75,-37.8
369322,-30,-47,385251208,2020-07-13 14:50:03.121545,28,-37.8
b8a8b8,-29,-46,408136082,2020-07-13 14:50:05.409668,35,-81.9
9b6cf9,-33,-48,414334901,2020-07-13 14:50:06.031167,41,-85.5
9b6cf9,-26,-40,419531022,2020-07-13 14:50:06.550049,62,-79.2
b8a8b8,-29,-47,420137527,2020-07-13 14:50:06.611048,47,-81.9
b8a8b8,-30,-48,436861468,2020-07-13 14:50:08.281955,48,-57.6
f43c17,-30,-37,451174802,2020-07-13 14:50:09.711450,62,-74.7
369322,-29,-46,465564653,2020-07-13 14:50:11.155465,29,-38.7
b8a8b8,-30,-48,477647309,2020-07-13 14:50:12.362599,73,-43.2
369322,-31,-48,539362469,2020-07-13 14:50:18.531522,24,-83.7
369322,-32,-46,589325879,2020-07-13 14:50:23.530933,74,-84.6
369322,20,-46,593815559,2020-07-13 14:50:23.975570,31,-37.8
369322,-30,-46,599325232,2020-07-13 14:50:24.530442,5,-82.8
b8a8b8,-30,-46,641511640,2020-07-13 14:50:28.747731,47,-82.8
b8a8b8,-29,-48,649412098,2020-07-13 14:50:29.536855,55,-81.9
369322,-30,-47,652426073,2020-07-13 14:50:29.839990,74,-41.4
b8a8b8,-29,-48,671175144,2020-07-13 14:50:31.714632,45,-81.9
b8a8b8,-30,-48,673025267,2020-07-13 14:50:31.901497,47,-82.8
22052d,18,-52,675233249,2020-07-13 14:50:32.122636,2,-39.6
369322,-30,-48,682463422,2020-07-13 14:50:32.841894,25,-82.8
22052d,-11,-14,702827887,2020-07-13 14:50:34.879905,77,-65.7
b8a8b8,-30,-47,716150441,2020-07-13 14:50:36.213783,27,-80.1
b8a8b8,-29,-48,739136986,2020-07-13 14:50:38.513685,34,-76.5
b8a8b8,-28,-47,763663063,2020-07-13 14:50:40.965325,43,-81.0
369322,-28,-48,768426598,2020-07-13 14:50:41.438452,32,-81.0
22052d,19,-46,792457686,2020-07-13 14:50:43.845471,56,-38.7
22052d,15,-44,800854843,2020-07-13 14:50:44.683097,17,-42.3
369322,-26,-47,831192959,2020-07-13 14:50:47.718750,47,-79.2
369322,-28,-46,840766917,2020-07-13 14:50:48.675381,25,-61.2
369322,-32,-47,850093029,2020-07-13 14:50:49.608639,3,-84.6
369322,-29,-40,860005667,2020-07-13 14:50:50.601773,13,-72.0
369322,-31,-45,860329631,2020-07-13 14:50:50.635525,13,-81.0
b8a8b8,-31,-48,862713096,2020-07-13 14:50:50.871274,47,-43.2
22052d,-9,-45,876424587,2020-07-13 14:50:52.239791,61,-63.9
22052d,15,-46,888430363,2020-07-13 14:50:53.441056,73,-42.3
b8a8b8,-28,-47,889151766,2020-07-13 14:50:53.513820,26,-81.0
b8a8b8,-31,-46,906366209,2020-07-13 14:50:55.237320,59,-83.7
369322,-24,-37,908831176,2020-07-13 14:50:55.483072,46,-77.4
369322,-26,-46,950329181,2020-07-13 14:50:59.631603,24,-55.8
369322,-27,-47,965968834,2020-07-13 14:51:01.195124,8,-70.2
369322,-32,-46,976430516,2020-07-13 14:51:02.242121,3,-72.0
b8a8b8,-28,-46,993840154,2020-07-13 14:51:03.985131,36,-81.0
369322,-27,-48,1005569498,2020-07-13 14:51:05.154144,16,-77.4
369322,-28,-46,1013230762,2020-07-13 14:51:05.919657,24,-81.0
22052d,11,-47,1028042689,2020-07-13 14:51:07.402042,23,-45.9
22052d,12,-38,1034927746,2020-07-13 14:51:08.090418,14,-45.0
369322,-26,-46,1037193695,2020-07-13 14:51:08.317539,16,-79.2
369322,-27,-46,1045969262,2020-07-13 14:51:09.195939,9,-80.1
22052d,-21,-41,1051370617,2020-07-13 14:51:09.734553,62,-71.1
22052d,18,-48,1051387503,2020-07-13 14:51:09.737214,62,-39.6
b8a8b8,-30,-48,1053139907,2020-07-13 14:51:09.915380,32,-82.8
47b364,-23,-45,1065995697,2020-07-13 14:51:11.197318,29,-40.5
47b364,-22,-47,1081011482,2020-07-13 14:51:12.695709,60,-75.6
369322,-28,-47,1103107447,2020-07-13 14:51:14.910219,3,-81.0
369322,-27,-47,1128207546,2020-07-13 14:51:17.421746,44,-80.1
369322,-30,-49,1128432744,2020-07-13 14:51:17.444742,76,-55.8
369322,-26,-47,1208309182,2020-07-13 14:51:25.430053,45,-59.4
b8a8b8,-30,-48,1252905567,2020-07-13 14:51:29.888461,74,-82.8
b8a8b8,-28,-46,1253266733,2020-07-13 14:51:29.924712,27,-81.0
b8a8b8,-29,-45,1269365650,2020-07-13 14:51:31.535725,43,-81.9
369322,-27,-47,1298423028,2020-07-13 14:51:34.442136,9,-77.4
369322,-29,-48,1315524021,2020-07-13 14:51:36.150276,10,-81.9
369322,-25,-46,1317776045,2020-07-13 14:51:36.377910,44,-78.3
b8a8b8,-30,-46,1321129766,2020-07-13 14:51:36.708647,63,-81.0
544173,-24,-47,1324027586,2020-07-13 14:51:37.002152,3,-71.1
369322,-28,-47,1340375256,2020-07-13 14:51:38.635287,19,-64.8
47b364,-19,-45,1358335121,2020-07-13 14:51:40.432945,37,-72.9
b8a8b8,-30,-48,1368367048,2020-07-13 14:51:41.432936,47,-82.8
22052d,20,-47,1371249286,2020-07-13 14:51:41.723564,66,-37.8
369322,-26,-45,1379976132,2020-07-13 14:51:42.595824,27,-79.2
369322,-27,-47,1391576701,2020-07-13 14:51:43.754579,7,-67.5
7c3f1f,-44,-48,1392271082,2020-07-13 14:51:43.824460,71,-93.6
369322,-26,-46,1397636634,2020-07-13 14:51:44.360083,45,-79.2
369322,-27,-47,1418223369,2020-07-13 14:51:46.420979,18,-57.6
369322,-27,-46,1428138807,2020-07-13 14:51:47.409735,28,-80.1
b8a8b8,-26,-46,1440368541,2020-07-13 14:51:48.635368,40,-79.2
22052d,18,-7,1445356681,2020-07-13 14:51:49.133496,61,-39.6
b8a8b8,-28,-46,1456194632,2020-07-13 14:51:50.215511,56,-75.6
b8a8b8,-27,-47,1461219423,2020-07-13 14:51:50.720258,77,-57.6
22052d,23,-46,1468842537,2020-07-13 14:51:51.483522,53,-35.1
369322,-24,-36,1477737711,2020-07-13 14:51:52.370028,46,-77.4
b8a8b8,-28,-48,1522692655,2020-07-13 14:51:56.868681,75,-81.0
22052d,15,-42,1542049363,2020-07-13 14:51:58.801452,63,-37.8
369322,-28,-48,1546475498,2020-07-13 14:51:59.244696,20,-81.0
22052d,19,-45,1554890938,2020-07-13 14:52:00.088337,60,-38.7
c0e794,-35,-48,1594459419,2020-07-13 14:52:04.044991,68,-31.5
369322,-31,-46,1610500678,2020-07-13 14:52:05.650256,5,-80.1
47b364,-28,-46,1613361542,2020-07-13 14:52:05.934883,71,-43.2
b8a8b8,-28,-44,1628019258,2020-07-13 14:52:07.399271,70,-81.0
369322,-32,-46,1640316057,2020-07-13 14:52:08.628525,3,-74.7
22f4d7,-24,-46,1642619350,2020-07-13 14:52:08.861405,37,-73.8
369322,-29,-47,1710503406,2020-07-13 14:52:15.648475,26,-81.9
8428ad,-38,-43,1724666342,2020-07-13 14:52:17.065718,40,-79.2
22052d,10,-49,1736031917,2020-07-13 14:52:18.201606,20,-44.1
03f430,-41,-45,1738053924,2020-07-13 14:52:18.406858,22,-90.9
b8a8b8,-28,-48,1743720417,2020-07-13 14:52:18.969609,75,-39.6
22052d,18,-48,1783232208,2020-07-13 14:52:22.921018,4,-39.6
b8a8b8,-25,-35,1793784667,2020-07-13 14:52:23.973403,46,-78.3
22052d,17,-39,1824811877,2020-07-13 14:52:27.079800,14,-40.5
22052d,18,-47,1837730976,2020-07-13 14:52:28.368683,11,-39.6
369322,-27,-48,1840218271,2020-07-13 14:52:28.622436,45,-80.1
b8a8b8,-27,-47,1844022788,2020-07-13 14:52:29.000693,49,-77.4
b8a8b8,-28,-47,1847159643,2020-07-13 14:52:29.315194,36,-74.7
22052d,13,-48,1878011328,2020-07-13 14:52:32.399594,4,-44.1
b8a8b8,-28,-46,1908034274,2020-07-13 14:52:35.402118,34,-81.0
22052d,19,-40,1967612363,2020-07-13 14:52:41.357288,62,-38.7
369322,-33,-48,1970834687,2020-07-13 14:52:41.681673,2,-85.5
47b364,-29,-48,1980677107,2020-07-13 14:52:42.664798,59,-81.9
22052d,15,-47,1987242016,2020-07-13 14:52:43.322679,50,-39.6
369322,-31,-46,1995935308,2020-07-13 14:52:44.190433,11,-80.1
b8a8b8,-28,-44,1996184714,2020-07-13 14:52:44.216688,43,-81.0
b8a8b8,-28,-47,2039896786,2020-07-13 14:52:48.586345,55,-79.2
b8a8b8,-28,-41,2062796733,2020-07-13 14:52:50.872748,62,-73.8
22052d,20,-47,2085240407,2020-07-13 14:52:53.122025,69,-37.8
369322,-28,-45,2104497794,2020-07-13 14:52:55.046900,25,-81.0
a1578a,-29,-47,2108238203,2020-07-13 14:52:55.423158,76,-81.9
369322,-29,-45,2116537188,2020-07-13 14:52:56.252782,37,-33.3
