LAP,rssi_max,rssi_min,clk100ns,timestamp,channel,signal
22052d,-13,-44,60801561,2020-07-13 17:20:26.348321,45,-67.5
22052d,1,-43,105037352,2020-07-13 17:20:30.773577,10,-54.9
22052d,-1,-45,114002166,2020-07-13 17:20:31.671349,35,-56.7
576123,-42,-48,116782305,2020-07-13 17:20:31.949209,69,-49.5
214ac6,-26,-44,125855914,2020-07-13 17:20:32.854209,15,-55.8
22052d,-2,-45,178398782,2020-07-13 17:20:38.109228,20,-57.6
22052d,-16,-42,195981032,2020-07-13 17:20:39.866104,6,-57.6
22052d,-7,-42,211998216,2020-07-13 17:20:41.468857,22,-62.1
22052d,-9,-40,216661556,2020-07-13 17:20:41.936236,11,-63.9
214ac6,-31,-44,226842731,2020-07-13 17:20:42.954608,53,-56.7
22052d,-6,-45,232536044,2020-07-13 17:20:43.522989,27,-61.2
22052d,-9,-46,246194761,2020-07-13 17:20:44.899744,9,-56.7
a5709a,-32,-35,251960284,2020-07-13 17:20:45.462615,62,-68.4
22052d,1,-45,263524204,2020-07-13 17:20:46.632881,42,-54.9
22052d,-1,-46,265210484,2020-07-13 17:20:46.801500,44,-56.7
f3680f,-40,-47,272700290,2020-07-13 17:20:47.551628,67,-91.8
22052d,-1,-45,275837784,2020-07-13 17:20:47.854747,7,-56.7
22052d,-17,-44,292855795,2020-07-13 17:20:49.552882,40,-54.0
214ac6,-30,-44,313455874,2020-07-13 17:20:51.614253,13,-81.0
214ac6,-29,-45,317244665,2020-07-13 17:20:51.992134,17,-50.4
22052d,-10,-45,470379456,2020-07-13 17:21:07.308294,75,-64.8
214ac6,-31,-45,473642315,2020-07-13 17:21:07.630168,47,-83.7
22052d,-23,-44,486442595,2020-07-13 17:21:08.911044,44,-63.0
001baf,-41,-46,514653575,2020-07-13 17:21:11.734431,72,-91.8
22052d,-13,-45,541317735,2020-07-13 17:21:14.402435,4,-58.5
