x,y,timestamp,LAP
0.770234426112348,1.2342567999502445,2022-01-06 20:57:57.466066,71f86d
1.348028575933871,1.26884913347813,2022-01-06 20:58:33.492140,9e8b33
1.2678556632910518,1.2654865051766355,2022-01-06 20:58:35.771205,9e8b33
1.2671616695569348,1.2648897784940694,2022-01-06 20:58:35.909931,9e8b33
1.158683906850195,1.15418293444482,2022-01-06 20:58:37.358654,9e8b33
1.159133055027379,1.154596517524723,2022-01-06 20:58:37.332647,9e8b33
1.0971789040836248,1.0525920387855419,2022-01-06 20:58:42.245028,9e8b33
1.0904227724476832,1.045109158601104,2022-01-06 20:58:42.658549,9e8b33
0.8826378393951515,0.8168479346168465,2022-01-06 20:58:54.815881,9e8b33
0.8470237994527338,0.7779715240988496,2022-01-06 20:58:56.937507,9e8b33
0.8133837454093317,0.7496719355179021,2022-01-06 20:58:58.717410,9e8b33
0.8103511773323069,0.746890482322758,2022-01-06 20:58:58.827853,9e8b33
0.6055633947388399,0.5780900776880088,2022-01-06 20:59:06.715385,9e8b33
0.4911343559553382,0.5159238410576501,2022-01-06 20:59:12.610289,9e8b33
0.4929006944190967,0.557118268845865,2022-01-06 20:59:17.866090,9e8b33
0.7975083998974709,0.9059133321949431,2022-01-06 20:59:18.096764,9e8b33
0.7509973406321633,0.9226392892548075,2022-01-06 20:59:22.866122,9e8b33
0.7364639835804906,0.9306960198690409,2022-01-06 20:59:22.960627,9e8b33
0.6811465540091795,0.9598182366457608,2022-01-06 20:59:23.942628,9e8b33
0.5489831021271804,1.0306850887968082,2022-01-06 20:59:24.973469,9e8b33
0.5433225552751619,1.0325369204803603,2022-01-06 20:59:25.481199,9e8b33
0.7485332115276858,0.7459191135136557,2022-01-06 20:59:28.001292,9e8b33
0.6931410956833147,0.815272046210258,2022-01-06 20:59:42.827521,9e8b33
0.6944875411112774,0.8277717289288745,2022-01-06 20:59:44.215977,9e8b33
0.693513834294904,0.828567184065055,2022-01-06 20:59:44.409463,9e8b33
0.6254502684444647,0.7828553725668043,2022-01-06 20:59:45.458995,9e8b33
0.7645856264687269,1.2556800796126586,2022-01-06 20:58:40.379606,71f86d
0.7580416971463962,1.326429343455446,2022-01-06 20:58:49.633048,71f86d
0.8943851067978275,1.9187517752428032,2022-01-06 20:59:06.027023,71f86d
0.6184473615673681,0.7857068379826954,2022-01-06 20:59:46.390050,9e8b33
0.5830260301332879,0.7795098128093589,2022-01-06 20:59:53.010499,9e8b33
0.5851514746355818,0.7745307211110588,2022-01-06 20:59:53.880061,9e8b33
0.6889491957983765,0.7604887736710183,2022-01-06 21:00:08.019352,9e8b33
0.7636946267665895,0.8195994167374469,2022-01-06 21:00:18.168126,9e8b33
0.7646230334197246,0.8136522461156978,2022-01-06 21:00:20.865281,9e8b33
0.769748884143359,0.815991648725239,2022-01-06 21:00:21.856850,9e8b33
0.7691264595324457,0.8182810664300195,2022-01-06 21:00:22.228172,9e8b33
0.7652586480690101,0.833035474041332,2022-01-06 21:00:24.616836,9e8b33
0.7367112460555931,0.8904285817336589,2022-01-06 21:00:32.061329,9e8b33
0.7400802233638151,0.8855989264540509,2022-01-06 21:00:32.229287,9e8b33
0.7595538831304428,0.8573864306176817,2022-01-06 21:00:33.314035,9e8b33
0.9342906494239736,0.6414145147134904,2022-01-06 21:00:34.006709,9e8b33
0.9994896267748361,0.6798793508017892,2022-01-06 21:00:42.991024,9e8b33
0.9688271299223122,0.6581517930852551,2022-01-06 21:00:47.311758,9e8b33
0.9568936815640755,0.6587896043797272,2022-01-06 21:00:49.657919,9e8b33
0.9670383738228284,0.6638150915664935,2022-01-06 21:00:57.210347,9e8b33
0.9667190346885501,0.663548905243391,2022-01-06 21:00:56.851842,9e8b33
0.9782137822046746,0.6640494503290758,2022-01-06 21:00:56.923055,9e8b33
0.9799436747421911,0.6639650095049638,2022-01-06 21:00:56.701400,9e8b33
0.9240130890774277,0.5786552552707418,2022-01-06 21:00:57.289352,9e8b33
0.9189285746195422,0.5930079534329921,2022-01-06 21:00:58.869144,9e8b33
0.9218988501443325,0.5970935137311765,2022-01-06 21:01:04.843851,9e8b33
0.9254143839798842,0.6036352272741342,2022-01-06 21:01:14.644194,9e8b33
0.9269285958133624,0.6080507456763614,2022-01-06 21:01:21.287284,9e8b33
0.8703897847294736,0.523773276725225,2022-01-06 21:01:28.694161,9e8b33
0.8605731048897679,0.5167763774936232,2022-01-06 21:01:38.807170,9e8b33
0.8055494372306227,0.7476527489967301,2022-01-06 21:01:42.374648,9e8b33
0.8018510707117885,0.808834424905841,2022-01-06 21:01:48.848763,9e8b33
0.8294618016365125,0.851165237577733,2022-01-06 21:01:53.027918,9e8b33
0.8368834657949734,0.8614815696897201,2022-01-06 21:01:53.621355,9e8b33
0.843218110239746,0.8697627131014435,2022-01-06 21:01:54.076338,9e8b33
0.8502813877832822,0.8870791323904751,2022-01-06 21:02:03.342933,9e8b33
0.8716435010228766,0.9050540876913642,2022-01-06 21:02:12.744926,9e8b33
0.8357592896918462,1.7512009837103226,2022-01-06 20:59:10.151905,71f86d
0.8190351757026056,1.7026609820244687,2022-01-06 20:59:11.647398,71f86d
0.8409873375869218,1.7493216799961835,2022-01-06 20:59:18.999161,71f86d
1.3949369695392264,1.5059144014540053,2022-01-06 20:59:28.418132,71f86d
1.1970395597585066,0.8481402893311868,2022-01-06 21:00:12.206501,71f86d
1.3693811128192592,0.8928523720856864,2022-01-06 21:00:14.563421,71f86d
2.2362156003576232,0.8471184128434776,2022-01-06 21:00:22.223518,71f86d
1.4213515984752054,0.7466579740359091,2022-01-06 21:00:47.112552,71f86d
1.3542841144740574,0.7523902028196947,2022-01-06 21:00:54.207225,71f86d
1.3110635079583013,0.7567276700401471,2022-01-06 21:01:01.484010,71f86d
1.2400791732569216,0.7780145627984513,2022-01-06 21:01:24.830971,71f86d
0.839186865274125,1.1470575109308274,2022-01-06 21:01:53.939565,71f86d
0.873144191156532,0.8893368922565306,2022-01-06 21:02:15.758036,9e8b33
0.9044551840088763,0.8449338037561273,2022-01-06 21:02:18.917512,9e8b33
0.9784453648797669,0.7338620807566252,2022-01-06 21:02:22.803986,9e8b33
0.9710585904190757,0.7418040199585118,2022-01-06 21:02:24.767028,9e8b33
0.9528791088812303,0.7619539374955134,2022-01-06 21:02:30.117585,9e8b33
0.9502652258516099,0.7650489368953545,2022-01-06 21:02:31.039092,9e8b33
0.9500683198594828,0.7713986236759847,2022-01-06 21:02:31.973939,9e8b33
0.9579946643248054,0.7819590530156388,2022-01-06 21:02:33.001170,9e8b33
0.9455221539010671,0.7824334175504013,2022-01-06 21:02:33.985925,9e8b33
0.6728773566329311,0.8027500163145064,2022-01-06 21:02:55.457209,9e8b33
0.5509556870192441,0.9269353029837373,2022-01-06 21:03:00.623077,9e8b33
0.4802023884936022,1.0175705359267004,2022-01-06 21:03:02.553260,9e8b33
0.470034008494005,1.0312078122205637,2022-01-06 21:03:02.794925,9e8b33
0.4785510376911979,1.397046026172309,2022-01-06 21:03:12.632874,9e8b33
0.4910602008649084,1.3932534209281522,2022-01-06 21:03:12.875716,9e8b33
0.5994624084067279,1.3724822010924924,2022-01-06 21:03:19.112390,9e8b33
0.599894231619375,1.3728168369396572,2022-01-06 21:03:19.214035,9e8b33
0.6354379469820639,1.3790716641691978,2022-01-06 21:03:22.131564,9e8b33
0.6509962344990272,1.3762813202407822,2022-01-06 21:03:22.158193,9e8b33
-0.030327604399644513,1.3904516102978286,2022-01-06 21:03:30.356329,9e8b33
-0.034220616228083194,1.38994192768653,2022-01-06 21:03:30.372993,9e8b33
0.3225638370456544,0.812772459362904,2022-01-06 21:03:35.704854,9e8b33
0.6083109261712678,0.694664190546195,2022-01-06 21:03:40.742399,9e8b33
0.7351830508641004,0.6586666393309744,2022-01-06 21:03:47.989665,9e8b33
1.040137498995482,-0.1912031936355953,2022-01-06 21:03:52.133148,9e8b33
1.193459360587671,0.08113048732271363,2022-01-06 21:03:54.340159,9e8b33
1.2517764276658476,0.37878415671328747,2022-01-06 21:03:57.190619,9e8b33
0.7573024180957892,0.7780640641677626,2022-01-06 21:04:06.781376,9e8b33
0.7528717474289676,0.774173717052889,2022-01-06 21:04:09.258955,9e8b33
0.7525341464894458,0.7734046954694758,2022-01-06 21:04:11.017981,9e8b33
0.753972042496703,0.774066847676504,2022-01-06 21:04:13.525332,9e8b33
0.7504670952908125,0.775321617433241,2022-01-06 21:04:18.542911,9e8b33
0.7463776546380503,0.7911737850079926,2022-01-06 21:04:32.230979,9e8b33
0.7446191904101018,0.8040151713057597,2022-01-06 21:04:33.751991,9e8b33
0.7444373838358412,0.8042381385962646,2022-01-06 21:04:33.789304,9e8b33
0.7450162490810931,0.8050037908761313,2022-01-06 21:04:33.955965,9e8b33
0.7447020363629774,0.80710910676073,2022-01-06 21:04:33.981880,9e8b33
0.7522937359871981,0.8505021916147951,2022-01-06 21:04:34.995414,9e8b33
0.7718103391651968,0.9025500772318712,2022-01-06 21:04:35.644597,9e8b33
0.8452277621442422,1.056154908888951,2022-01-06 21:04:36.269170,9e8b33
0.8490141304585481,1.055097842906642,2022-01-06 21:04:36.555654,9e8b33
0.9031906506269559,1.065713520824326,2022-01-06 21:04:38.768472,9e8b33
1.0115034067397455,1.2605126715799708,2022-01-06 21:04:48.624882,9e8b33
0.9845473425389173,1.2188431025501099,2022-01-06 21:04:48.295118,9e8b33
1.131102196461519,1.466747682004206,2022-01-06 21:04:50.365502,9e8b33
1.2356059457000368,1.6541454918302436,2022-01-06 21:04:53.498827,9e8b33
1.290569260102862,1.7497864324206263,2022-01-06 21:04:56.167505,9e8b33
1.291027160731462,1.7505158646714847,2022-01-06 21:04:56.195760,9e8b33
1.2953202100673187,1.816491166136578,2022-01-06 21:05:00.796924,9e8b33
1.2612872511020805,2.063255781831002,2022-01-06 21:05:02.718162,9e8b33
1.1240684872938953,2.100193522382182,2022-01-06 21:05:04.786890,9e8b33
1.134424045526732,2.111121293454701,2022-01-06 21:05:05.446553,9e8b33
1.224718165142967,2.169816650874942,2022-01-06 21:05:05.465358,9e8b33
1.412030512271895,1.7361438712361172,2022-01-06 21:05:12.199149,9e8b33
1.3807674884267784,1.5203390976220352,2022-01-06 21:05:16.761125,9e8b33
1.3739742325837792,1.4975361675917727,2022-01-06 21:05:17.453985,9e8b33
1.3736356942926649,1.4963791150192438,2022-01-06 21:05:17.492283,9e8b33
1.3734274348247617,1.4956845581130322,2022-01-06 21:05:17.515032,9e8b33
1.3325128293211856,1.3854432774056002,2022-01-06 21:05:22.257856,9e8b33
1.2740084745065352,1.3211690999275936,2022-01-06 21:05:26.347685,9e8b33
1.2617753176767834,1.3135078750556421,2022-01-06 21:05:29.494708,9e8b33
1.2612897816447814,1.3225659280007922,2022-01-06 21:05:31.047808,9e8b33
1.2613401402103284,1.322811127299167,2022-01-06 21:05:31.065122,9e8b33
1.261409001380483,1.3245368906208375,2022-01-06 21:05:31.193818,9e8b33
1.243452376359585,1.311668505205031,2022-01-06 21:05:40.603359,9e8b33
1.240128434916274,1.3050650436649873,2022-01-06 21:05:49.276508,9e8b33
0.79267326744721,1.1931451210087685,2022-01-06 21:01:57.368728,71f86d
0.8233717908498266,1.1351249391886309,2022-01-06 21:01:59.117562,71f86d
1.2389708937480144,0.6346177961725221,2022-01-06 21:02:08.479662,71f86d
1.2090046984073428,0.693640370713734,2022-01-06 21:02:25.880831,71f86d
0.9223146177476204,1.0610747583604154,2022-01-06 21:03:03.987108,71f86d
0.8343699465493494,1.1168005712437303,2022-01-06 21:03:10.732192,71f86d
0.5313622550994045,0.9133263482146241,2022-01-06 21:03:23.342564,71f86d
0.6450378133103033,0.4536530973477589,2022-01-06 21:03:27.820091,71f86d
0.7270517998750515,0.3436832261934326,2022-01-06 21:03:29.845769,71f86d
0.740256589419673,0.23997727659350337,2022-01-06 21:03:30.974575,71f86d
0.7171660452782112,0.2742362717561963,2022-01-06 21:03:38.428697,71f86d
0.7113515100094017,1.2325543679994573,2022-01-06 21:04:22.082049,71f86d
0.7624016341675675,1.2293905281525592,2022-01-06 21:04:46.944309,71f86d
0.7674313109497551,1.2277267172193964,2022-01-06 21:04:53.042975,71f86d
0.7728241614809829,1.2263620189428468,2022-01-06 21:05:06.180519,71f86d
1.2402087072664092,1.3038725631349202,2022-01-06 21:05:51.365189,9e8b33
1.2406193253096176,1.3058703502412656,2022-01-06 21:05:52.506652,9e8b33
1.2406828738755216,1.3060074819261307,2022-01-06 21:05:52.551143,9e8b33
1.2450348538363605,1.3380599902500896,2022-01-06 21:05:54.570922,9e8b33
0.7755470843409127,1.2251773871042904,2022-01-06 21:05:26.450531,71f86d
1.2455869446481276,1.3428890323397398,2022-01-06 21:05:54.835228,9e8b33
1.250586157406703,1.3845980406005778,2022-01-06 21:05:57.916163,9e8b33
1.259171430445562,1.4911944698682336,2022-01-06 21:06:01.828518,9e8b33
1.2606536275147797,1.5136812208296357,2022-01-06 21:06:02.417685,9e8b33
1.2467508652537782,2.035693636204536,2022-01-06 21:06:11.416891,9e8b33
1.2331934457632012,2.0081431884310468,2022-01-06 21:06:11.567037,9e8b33
0.7756191058123387,1.225444433400262,2022-01-06 21:05:33.274839,71f86d
0.7170413540562268,1.2404215665497298,2022-01-06 21:06:07.057096,71f86d
1.013254026146917,1.5569589866097708,2022-01-06 21:06:15.914046,9e8b33
1.2826485827547371,1.7702271747304656,2022-01-06 21:06:35.176219,9e8b33
1.423099724499028,2.203061653335809,2022-01-06 21:06:42.887532,9e8b33
1.4226303495838937,2.188150843331052,2022-01-06 21:06:43.001733,9e8b33
1.3281812456416822,1.5316535101549942,2022-01-06 21:06:50.241050,9e8b33
1.2607433499648173,1.2676581248592602,2022-01-06 21:06:56.995261,9e8b33
1.2469549434190914,1.2430891205619086,2022-01-06 21:06:59.415964,9e8b33
0.7148811421992243,0.7629091914798901,2022-01-06 21:06:46.294476,71f86d
1.237215721030714,1.2465120604247244,2022-01-06 21:07:03.787843,9e8b33
1.2370763768851771,1.2466316688201846,2022-01-06 21:07:03.878548,9e8b33
1.2356889103077144,1.2477296938040798,2022-01-06 21:07:04.752248,9e8b33
1.1919776636853088,1.3181850530166903,2022-01-06 21:07:11.842307,9e8b33
1.1918505935205548,1.318677564343839,2022-01-06 21:07:11.858075,9e8b33
1.175214672505969,1.3745696563488519,2022-01-06 21:07:13.301730,9e8b33
1.1708294011392668,1.3873316382042846,2022-01-06 21:07:13.562178,9e8b33
0.7660031945156054,0.7737461588302982,2022-01-06 21:07:00.091764,71f86d
0.8265287362103002,2.1357349777282972,2022-01-06 21:07:22.405637,9e8b33
0.778635720220757,2.028493606819481,2022-01-06 21:07:23.331395,9e8b33
0.7495622282941213,1.8929929837938342,2022-01-06 21:07:24.321303,9e8b33
0.730598334219271,1.4680542358694593,2022-01-06 21:07:29.621620,9e8b33
0.7428433458274418,1.3647117073088535,2022-01-06 21:07:32.800301,9e8b33
0.7633549457107766,1.2722170852814774,2022-01-06 21:07:39.400905,9e8b33
0.7587187043519791,1.3010543106148338,2022-01-06 21:07:44.015016,9e8b33
0.755251463904111,1.3608820078766939,2022-01-06 21:07:49.535575,9e8b33
0.7607316892558089,0.7723415405125259,2022-01-06 21:07:04.899794,71f86d
0.7746010717990778,0.7607266713002319,2022-01-06 21:07:38.841043,71f86d
0.7542345340403495,1.3861049842036333,2022-01-06 21:07:51.087619,9e8b33
0.754227134350301,1.3873440416218992,2022-01-06 21:07:51.227037,9e8b33
1.162252456331857,1.8344814376157463,2022-01-06 21:07:58.512246,9e8b33
0.7782225775298284,0.7348433431370877,2022-01-06 21:07:42.883289,71f86d
1.2474425001427707,1.3877394549170583,2022-01-06 21:08:02.774052,9e8b33
1.2407001500688346,1.510858655338563,2022-01-06 21:08:09.680132,9e8b33
1.0988985994131382,1.9456710312607741,2022-01-06 21:08:19.822121,9e8b33
0.8191885362174014,0.6032512938606449,2022-01-06 21:07:48.739849,71f86d
1.2976713973203218,0.6960137131333161,2022-01-06 21:08:04.480745,71f86d
1.241529928209826,0.7631730367790823,2022-01-06 21:08:12.637132,71f86d
0.9960516260829306,2.0359224186459466,2022-01-06 21:08:22.553262,9e8b33
0.811546651150154,1.8554069370599187,2022-01-06 21:08:22.569904,9e8b33
0.7393285734527518,1.5222771190249578,2022-01-06 21:08:27.632316,9e8b33
1.2312387220385808,0.763159719293689,2022-01-06 21:08:20.364371,71f86d
0.7362893286489005,1.4629137624001096,2022-01-06 21:08:29.079013,9e8b33
0.7363158918507702,1.4621140507932826,2022-01-06 21:08:29.099024,9e8b33
0.7370575521208225,1.3991378711008013,2022-01-06 21:08:31.152829,9e8b33
0.7574277508606757,1.2692462072005601,2022-01-06 21:08:38.718761,9e8b33
0.7711491577025164,1.230407193671937,2022-01-06 21:08:50.377955,9e8b33
0.7717112870403452,1.2292752073958764,2022-01-06 21:08:51.562330,9e8b33
0.7730863454138215,1.2279125328993956,2022-01-06 21:08:52.949937,9e8b33
0.7744530109832587,1.2264504762369726,2022-01-06 21:08:55.106685,9e8b33
0.7744274559240165,1.2264855656032767,2022-01-06 21:08:54.947491,9e8b33
0.7756688902746594,1.2247104280815206,2022-01-06 21:08:59.958821,9e8b33
0.7757865745795433,1.2245478031085264,2022-01-06 21:09:00.678048,9e8b33
0.7763793432578923,1.2235211359591414,2022-01-06 21:09:04.200708,9e8b33
0.7763018609688662,1.2235666187377365,2022-01-06 21:09:04.894554,9e8b33
0.7763537462341659,1.2235579578260938,2022-01-06 21:09:06.570911,9e8b33
0.7762296169722454,1.2238135191769404,2022-01-06 21:09:09.779110,9e8b33
0.7755354129615714,1.2250407624711386,2022-01-06 21:09:16.962524,9e8b33
0.7752264743500723,1.2255407006559997,2022-01-06 21:09:17.048626,9e8b33
0.771865056177673,1.2336833161231775,2022-01-06 21:09:26.471560,9e8b33
0.7685288674898808,1.2435802905677247,2022-01-06 21:09:30.848891,9e8b33
0.7663994590476993,1.2476534755255397,2022-01-06 21:09:35.306614,9e8b33
0.7657050470553483,1.2492287214792648,2022-01-06 21:09:35.517274,9e8b33
0.765263329525017,1.2503868903211852,2022-01-06 21:09:35.680907,9e8b33
0.7596836031790735,1.2637159757619292,2022-01-06 21:09:37.050820,9e8b33
0.6940732411503894,1.4745805840493025,2022-01-06 21:09:42.859459,9e8b33
0.6704719151567368,1.5356886831999104,2022-01-06 21:09:47.050777,9e8b33
0.5069078041471244,1.8423519976989562,2022-01-06 21:09:59.532032,9e8b33
0.47809520444893816,1.8876860064681917,2022-01-06 21:10:00.620547,9e8b33
0.4766157975261071,1.8911572579879439,2022-01-06 21:10:00.708484,9e8b33
0.4471867809180466,1.9604473728848972,2022-01-06 21:10:02.343755,9e8b33
0.4177948026724112,2.029307322845626,2022-01-06 21:10:03.730166,9e8b33
0.37440646335318506,2.1474269227640472,2022-01-06 21:10:04.366834,9e8b33
0.6733743344845017,1.986973249505611,2022-01-06 21:10:07.051971,9e8b33
0.9342766283724665,1.659570380245868,2022-01-06 21:10:10.758276,9e8b33
0.9391932094409948,1.6630317694434726,2022-01-06 21:10:11.203675,9e8b33
1.0082641650364008,1.7093011302039,2022-01-06 21:10:17.268305,9e8b33
1.0208482189614936,1.715166095264439,2022-01-06 21:10:18.448907,9e8b33
1.042445155686704,1.71363151116368,2022-01-06 21:10:19.866580,9e8b33
0.7485937064222512,1.96283663351994,2022-01-06 21:10:19.887941,9e8b33
0.5931127030296856,2.3022310197976674,2022-01-06 21:10:24.272340,9e8b33
1.033160436688779,1.8804301201711486,2022-01-06 21:10:30.842174,9e8b33
