LAP,rssi_max,rssi_min,clk100ns,timestamp,channel,signal
b8a8b8,-28,-42,95777444,2020-07-13 16:52:28.280319,64,-81.0
47b364,-27,-45,97402534,2020-07-13 16:52:28.445073,34,-80.1
22052d,-14,-45,151299563,2020-07-13 16:52:33.833729,9,-48.6
b8a8b8,-30,-45,152138424,2020-07-13 16:52:33.920973,73,-82.8
04e6c9,-42,-45,158028626,2020-07-13 16:52:34.505483,0,-90.0
22052d,-5,-39,174261856,2020-07-13 16:52:36.123739,16,-49.5
b8a8b8,-35,-45,225041125,2020-07-13 16:52:41.214633,51,-83.7
138961,-39,-43,244290859,2020-07-13 16:52:43.136268,7,-86.4
b8a8b8,-31,-45,279164566,2020-07-13 16:52:46.624786,26,-81.0
b8a8b8,-30,-45,342066174,2020-07-13 16:52:52.917063,26,-82.8
22052d,-5,-45,376473619,2020-07-13 16:52:56.358201,13,-55.8
22052d,11,-37,404055679,2020-07-13 16:52:59.114465,9,-45.9
22052d,9,-44,421040945,2020-07-13 16:53:00.811840,10,-47.7
b8a8b8,-27,-45,437055414,2020-07-13 16:53:02.417604,26,-54.0
47b364,-22,-34,441240551,2020-07-13 16:53:02.837231,62,-75.6
369322,-30,-46,450628961,2020-07-13 16:53:03.773864,8,-56.7
22052d,-2,-45,471461418,2020-07-13 16:53:05.856993,13,-43.2
22052d,11,-45,479477969,2020-07-13 16:53:06.661500,21,-45.9
47b364,-24,-45,483005833,2020-07-13 16:53:07.012390,72,-54.0
47b364,-26,-42,491504382,2020-07-13 16:53:07.861627,33,-77.4
22052d,-9,-42,511609059,2020-07-13 16:53:09.872889,6,-63.9
b8a8b8,-28,-46,525479310,2020-07-13 16:53:11.261400,67,-81.0
b8a8b8,-28,-45,532117520,2020-07-13 16:53:11.926022,58,-81.0
22052d,-8,-46,563460339,2020-07-13 16:53:15.059159,26,-50.4
22052d,-6,-45,566293759,2020-07-13 16:53:15.342418,13,-45.0
b8a8b8,-31,-44,580392651,2020-07-13 16:53:16.752042,27,-83.7
22052d,13,-35,582841278,2020-07-13 16:53:16.999416,14,-44.1
22052d,7,-45,602657429,2020-07-13 16:53:18.979927,2,-49.5
22052d,11,-37,625240791,2020-07-13 16:53:21.234186,9,-45.9
b8a8b8,-28,-46,649805666,2020-07-13 16:53:23.694952,65,-81.0
22052d,7,-39,654152300,2020-07-13 16:53:24.123944,22,-49.5
1640aa,-37,-42,670691948,2020-07-13 16:53:25.777832,70,-89.1
